Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply
1990-01-01,6.34375,6.28125,6.34375,172000.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-02,6.453125,6.34375,6.4375,80800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-03,6.40625,6.359375,6.375,164000.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-04,6.46875,6.359375,6.4375,1893600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-05,6.4375,6.34375,6.390625,214400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-08,6.453125,6.375,6.40625,1081600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-09,6.46875,6.328125,6.328125,1414400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-10,6.359375,6.25,6.28125,789600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-11,6.328125,6.265625,6.328125,435200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-12,6.265625,6.1875,6.21875,100000.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-15,6.125,6.0625,6.09375,337600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-16,6.1875,6.015625,6.1875,246400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-17,6.25,6.140625,6.140625,152800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-18,6.171875,6.03125,6.125,74400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-19,6.15625,6.09375,6.125,219200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-22,6.125,6.0,6.0,424800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-23,6.0,5.890625,5.890625,484000.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-24,5.9375,5.71875,5.921875,421600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-25,6.0,5.90625,5.921875,315200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-26,5.984375,5.90625,5.984375,80000.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-29,6.0,5.90625,5.921875,211200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-30,5.96875,5.890625,5.9375,83200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-31,6.0625,5.953125,6.0625,46400.0,5872.701,5.4,127.5,8.23,3170.4
1990-02-01,6.09375,6.0625,6.09375,73600.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-02,6.25,6.078125,6.203125,137600.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-05,6.40625,6.171875,6.203125,232000.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-06,6.1875,6.109375,6.125,106400.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-07,6.09375,6.0,6.0,56000.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-08,6.03125,5.96875,5.984375,260000.0,5872.701,5.3,128.0,8.24,3170.5
