Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply
1990-01-01,7.962093830108643,7.849155902862549,7.905624866485596,207637.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-02,8.131500244140625,7.7362189292907715,8.131500244140625,195683.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-03,8.244438171386719,8.018563270568848,8.131500244140625,146763.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-04,8.244438171386719,8.018563270568848,8.075031280517578,85445.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-05,8.30090618133545,8.018563270568848,8.131500244140625,39181.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-08,8.357375144958496,8.075031280517578,8.357375144958496,296624.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-09,8.413844108581543,8.075031280517578,8.075031280517578,46486.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-10,8.075031280517578,7.905624866485596,8.018563270568848,139015.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-11,8.30090618133545,8.075031280517578,8.131500244140625,116436.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-12,8.131500244140625,7.962093830108643,7.962093830108643,183730.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-15,8.131500244140625,8.018563270568848,8.131500244140625,77476.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-16,8.187969207763672,8.018563270568848,8.187969207763672,45379.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-17,8.131500244140625,7.905624866485596,7.962093830108643,269175.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-18,8.131500244140625,7.962093830108643,8.131500244140625,70393.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-19,8.30090618133545,8.131500244140625,8.244438171386719,175761.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-22,8.357375144958496,7.849155902862549,7.849155902862549,240841.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-23,8.075031280517578,7.849155902862549,8.018563270568848,237299.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-24,8.075031280517578,7.679749965667725,7.962093830108643,338240.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-25,8.018563270568848,7.905624866485596,7.905624866485596,171998.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-26,8.131500244140625,7.905624866485596,8.131500244140625,233536.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-29,8.187969207763672,7.962093830108643,8.018563270568848,309463.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-30,8.357375144958496,8.018563270568848,8.30090618133545,234422.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-31,8.413844108581543,8.187969207763672,8.187969207763672,102712.0,5872.701,5.4,127.5,8.23,3170.4
1990-02-01,8.187969207763672,8.018563270568848,8.075031280517578,16159.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-02,8.075031280517578,7.905624866485596,7.962093830108643,63309.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-05,8.018563270568848,7.905624866485596,7.905624866485596,92086.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-06,7.849155902862549,7.679749965667725,7.679749965667725,448257.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-07,7.962093830108643,7.679749965667725,7.905624866485596,384947.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-08,8.018563270568848,7.905624866485596,7.962093830108643,245711.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-09,8.075031280517578,7.962093830108643,8.018563270568848,349308.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-12,8.131500244140625,8.075031280517578,8.075031280517578,372330.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-13,8.131500244140625,8.018563270568848,8.075031280517578,335584.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-14,8.075031280517578,7.962093830108643,7.962093830108643,615827.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-15,8.018563270568848,7.962093830108643,7.962093830108643,117764.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-16,8.018563270568848,7.849155902862549,7.905624866485596,199889.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-20,7.849155902862549,7.623281002044678,7.679749965667725,929275.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-21,7.7362189292907715,7.679749965667725,7.679749965667725,192363.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-22,7.7362189292907715,7.4538750648498535,7.4538750648498535,1786829.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-23,7.5103440284729,7.340938091278076,7.340938091278076,339347.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-26,7.340938091278076,7.002124786376953,7.058594226837158,624903.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-27,7.228000164031982,6.889187812805176,7.115063190460205,249917.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-28,7.340938091278076,7.115063190460205,7.284469127655029,120421.0,5872.701,5.3,128.0,8.24,3170.5
1990-03-01,7.4538750648498535,7.228000164031982,7.340938091278076,320089.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-02,7.397406101226807,7.284469127655029,7.340938091278076,338904.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-05,7.397406101226807,7.284469127655029,7.340938091278076,321638.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-06,7.679749965667725,7.397406101226807,7.679749965667725,242169.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-07,7.7362189292907715,7.623281002044678,7.679749965667725,145213.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-08,7.962093830108643,7.679749965667725,7.962093830108643,177089.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-09,8.018563270568848,7.7362189292907715,7.7362189292907715,548312.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-12,7.792687892913818,7.679749965667725,7.7362189292907715,36967.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-13,7.7362189292907715,7.623281002044678,7.623281002044678,54898.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-14,7.7362189292907715,7.623281002044678,7.623281002044678,241284.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-15,7.679749965667725,7.623281002044678,7.679749965667725,254566.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-16,7.679749965667725,7.5103440284729,7.5103440284729,388046.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-19,7.5103440284729,7.1715312004089355,7.228000164031982,174654.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-20,7.228000164031982,7.115063190460205,7.1715312004089355,329607.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-21,7.228000164031982,7.1715312004089355,7.228000164031982,210736.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-22,7.397406101226807,7.1715312004089355,7.397406101226807,67958.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-23,7.340938091278076,7.1715312004089355,7.1715312004089355,531046.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-26,7.284469127655029,7.115063190460205,7.115063190460205,84560.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-27,7.002124786376953,6.945655822753906,6.945655822753906,93193.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-28,6.945655822753906,6.719780921936035,6.776249885559082,123520.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-29,6.776249885559082,6.719780921936035,6.719780921936035,107582.0,5872.701,5.2,128.6,8.28,3192.6
1990-03-30,6.719780921936035,6.493906021118164,6.663312911987305,363254.0,5872.701,5.2,128.6,8.28,3192.6
1990-04-01,6.719780921936035,6.493906021118164,6.663312911987305,363254.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-02,6.719780921936035,6.493906021118164,6.663312911987305,323409.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-03,6.832718849182129,6.606843948364258,6.776249885559082,1248035.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-04,6.945655822753906,6.776249885559082,6.776249885559082,991478.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-05,7.058594226837158,6.776249885559082,7.058594226837158,833204.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-06,7.397406101226807,7.115063190460205,7.340938091278076,340232.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-09,7.566812992095947,7.397406101226807,7.566812992095947,691090.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-10,7.7362189292907715,7.5103440284729,7.679749965667725,346431.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-11,7.792687892913818,7.679749965667725,7.7362189292907715,228666.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-12,7.623281002044678,7.397406101226807,7.5103440284729,187050.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-16,7.623281002044678,7.397406101226807,7.397406101226807,303708.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-17,7.566812992095947,7.284469127655029,7.566812992095947,124184.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-18,7.7362189292907715,7.4538750648498535,7.566812992095947,378307.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-19,7.623281002044678,7.397406101226807,7.4538750648498535,144106.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-20,7.679749965667725,7.340938091278076,7.623281002044678,467958.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-23,7.623281002044678,7.284469127655029,7.284469127655029,847814.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-24,7.284469127655029,7.058594226837158,7.058594226837158,186608.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-25,7.284469127655029,7.115063190460205,7.228000164031982,465302.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-26,7.284469127655029,7.058594226837158,7.115063190460205,192806.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-27,7.115063190460205,6.663312911987305,6.889187812805176,473492.0,5960.028,5.4,128.9,8.26,3219.8
1990-04-30,6.945655822753906,6.832718849182129,6.945655822753906,125512.0,5960.028,5.4,128.9,8.26,3219.8
1990-05-01,7.058594226837158,6.832718849182129,7.002124786376953,225567.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-02,7.115063190460205,6.945655822753906,7.058594226837158,121306.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-03,7.340938091278076,7.115063190460205,7.340938091278076,132153.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-04,7.566812992095947,7.284469127655029,7.566812992095947,263641.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-07,7.792687892913818,7.566812992095947,7.7362189292907715,921749.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-08,7.792687892913818,7.623281002044678,7.792687892913818,371666.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-09,7.905624866485596,7.7362189292907715,7.905624866485596,1196458.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-10,7.962093830108643,7.849155902862549,7.849155902862549,371223.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-11,8.018563270568848,7.905624866485596,8.018563270568848,588600.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-14,8.018563270568848,7.849155902862549,7.905624866485596,199668.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-15,7.849155902862549,7.792687892913818,7.849155902862549,227559.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-16,7.905624866485596,7.792687892913818,7.905624866485596,122856.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-17,7.905624866485596,7.849155902862549,7.849155902862549,335805.0,5960.028,5.4,129.1,8.18,3186.7
1990-05-18,8.187969207763672,7.849155902862549,8.187969207763672,59546.0,5960.028,5.4,129.1,8.18,3186.7
