,Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
19,1990-01-26,2.71875,2.671875,2.671875,45600.0,5872.701,5.4,127.5,8.23,3170.4,29.81217181936286,-0.10230199082096074,2.8231516634480336,-0.046875,3.0855717651248673,2.5238032348751327,2.6875,2.65625,2.640625,2.609375,2.703125,2.734375,2.75
20,1990-01-29,2.6875,2.625,2.640625,444000.0,5872.701,5.4,127.5,8.23,3170.4,26.101929756947,-0.10213555218899377,2.8069458886578147,-0.078125,3.015007350041464,2.542805149958536,2.6510416666666665,2.614583333333333,2.5885416666666665,2.552083333333333,2.677083333333333,2.7135416666666665,2.739583333333333
21,1990-01-30,2.65625,2.578125,2.65625,548000.0,5872.701,5.4,127.5,8.23,3170.4,31.052391908776357,-0.10166480055420747,2.792063148788927,-0.046875,2.9647709590644373,2.5539790409355625,2.6302083333333335,2.604166666666667,2.5520833333333335,2.526041666666667,2.682291666666667,2.7083333333333335,2.760416666666667
22,1990-01-31,2.859375,2.6875,2.859375,757600.0,5872.701,5.4,127.5,8.23,3170.4,65.60969863227565,-0.0975555336174738,2.8001494513510083,0.140625,2.9193651716868443,2.582197328313156,2.8020833333333335,2.744791666666667,2.6302083333333335,2.572916666666667,2.916666666666667,2.9739583333333335,3.088541666666667
23,1990-02-01,2.875,2.84375,2.859375,149600.0,5872.701,5.3,128.0,8.24,3170.5,65.60969863227565,-0.09115878154773015,2.8015218401486988,0.15625,2.8950605176424586,2.5971269823575414,2.859375,2.84375,2.828125,2.8125,2.875,2.890625,2.90625
24,1990-02-02,2.90625,2.875,2.875,720000.0,5872.701,5.3,128.0,8.24,3170.5,67.28877317478435,-0.08320654937423402,2.808894230769231,0.125,2.886935924371647,2.602126575628353,2.8854166666666665,2.864583333333333,2.8541666666666665,2.833333333333333,2.895833333333333,2.9166666666666665,2.927083333333333
25,1990-02-05,2.90625,2.875,2.875,163200.0,5872.701,5.3,128.0,8.24,3170.5,67.28877317478435,-0.07450659700036016,2.8103642086330933,0.140625,2.8905139820679766,2.600111017932023,2.8854166666666665,2.864583333333333,2.8541666666666665,2.833333333333333,2.895833333333333,2.9166666666666665,2.927083333333333
26,1990-02-06,2.90625,2.84375,2.890625,99200.0,5872.701,5.3,128.0,8.24,3170.5,69.2853040446351,-0.06537495061507861,2.8114345827059584,0.140625,2.905789145194353,2.5926483548056467,2.8802083333333335,2.854166666666667,2.8177083333333335,2.791666666666667,2.916666666666667,2.9427083333333335,2.979166666666667
27,1990-02-07,2.9375,2.90625,2.9375,32800.0,5872.701,5.3,128.0,8.24,3170.5,74.64267577980434,-0.05555455679528827,2.811988034050755,0.25,2.9368689964620276,2.585006003537972,2.9270833333333335,2.916666666666667,2.8958333333333335,2.885416666666667,2.947916666666667,2.9583333333333335,2.979166666666667
28,1990-02-08,3.125,2.96875,3.046875,346400.0,5872.701,5.3,128.0,8.24,3170.5,82.74545194473664,-0.04394563638078563,2.8223959399304133,0.328125,2.9930636861801214,2.5584988138198788,3.046875,2.96875,2.890625,2.8125,3.125,3.203125,3.28125
29,1990-02-09,3.125,2.96875,3.0,179200.0,5872.701,5.3,128.0,8.24,3170.5,71.45448730692394,-0.03247196319045819,2.826375862845138,0.328125,3.027074163131356,2.5526133368686446,3.03125,2.9375,2.875,2.78125,3.09375,3.1875,3.25
30,1990-02-12,3.0,2.90625,2.90625,28000.0,5872.701,5.3,128.0,8.24,3170.5,54.34238067834165,-0.0231062455712653,2.826654558369056,0.265625,3.0394204453328797,2.5590170546671205,2.9375,2.875,2.84375,2.78125,2.96875,3.03125,3.0625
31,1990-02-13,2.953125,2.9375,2.953125,26400.0,5872.701,5.3,128.0,8.24,3170.5,59.8848164055974,-0.01475219300445351,2.8270692567567566,0.296875,3.056834483607294,2.5666030163927056,2.9479166666666665,2.942708333333333,2.9322916666666665,2.927083333333333,2.958333333333333,2.9635416666666665,2.973958333333333
32,1990-02-14,2.96875,2.9375,2.9375,32800.0,5872.701,5.3,128.0,8.24,3170.5,57.2135749854314,-0.007685830250603493,2.827517318159327,0.078125,3.069818391473227,2.5754941085267733,2.9479166666666665,2.927083333333333,2.9166666666666665,2.895833333333333,2.958333333333333,2.9791666666666665,2.989583333333333
33,1990-02-15,2.96875,2.953125,2.953125,152000.0,5872.701,5.3,128.0,8.24,3170.5,59.30794745832401,-0.0015301916258759147,2.829835478387567,0.09375,3.082151973314243,2.5881605266857566,2.9583333333333335,2.947916666666667,2.9427083333333335,2.932291666666667,2.963541666666667,2.9739583333333335,2.979166666666667
34,1990-02-16,2.96875,2.96875,2.96875,32000.0,5872.701,5.3,128.0,8.24,3170.5,61.48337229630963,0.003984709375486389,2.8303731253023705,0.09375,3.096561035328317,2.595626464671683,2.96875,2.96875,2.96875,2.96875,2.96875,2.96875,2.96875
35,1990-02-20,2.984375,2.953125,2.953125,23200.0,5872.701,5.3,128.0,8.24,3170.5,57.91110269866117,0.008550538516262259,2.8307166031455036,0.078125,3.1060579326091444,2.6080045673908554,2.9635416666666665,2.942708333333333,2.9322916666666665,2.911458333333333,2.973958333333333,2.9947916666666665,3.005208333333333
36,1990-02-21,2.953125,2.90625,2.90625,553600.0,5872.701,5.3,128.0,8.24,3170.5,48.21424394219195,0.011514807838427694,2.83544427234081,0.015625,3.1094977333030567,2.620189766696943,2.921875,2.890625,2.875,2.84375,2.9375,2.96875,2.984375
37,1990-02-22,2.90625,2.84375,2.84375,148000.0,5872.701,5.3,128.0,8.24,3170.5,38.33811711642177,0.01229646302414619,2.8355809647718173,-0.09375,3.1030277588121096,2.6422847411878903,2.8645833333333335,2.822916666666667,2.8020833333333335,2.760416666666667,2.885416666666667,2.9270833333333335,2.947916666666667
38,1990-02-23,2.78125,2.6875,2.71875,575200.0,5872.701,5.3,128.0,8.24,3170.5,26.032467698924123,0.009646794176090157,2.8285574310200667,-0.328125,3.1030277588121096,2.6422847411878903,2.7291666666666665,2.677083333333333,2.6354166666666665,2.583333333333333,2.770833333333333,2.8229166666666665,2.864583333333333
39,1990-02-26,2.75,2.734375,2.75,477600.0,5872.701,5.3,128.0,8.24,3170.5,32.30071015644313,0.005461926422145158,2.8248225591303657,-0.25,3.094936236552244,2.6581887634477557,2.7447916666666665,2.739583333333333,2.7291666666666665,2.723958333333333,2.755208333333333,2.7604166666666665,2.770833333333333
40,1990-02-27,2.84375,2.765625,2.84375,357600.0,5872.701,5.3,128.0,8.24,3170.5,47.65552725914867,0.0020174810791382396,2.825473171716395,-0.0625,3.0758223639506856,2.6976151360493144,2.8177083333333335,2.791666666666667,2.7395833333333335,2.713541666666667,2.869791666666667,2.8958333333333335,2.947916666666667
41,1990-02-28,2.828125,2.796875,2.796875,145600.0,5872.701,5.3,128.0,8.24,3170.5,42.14128075710041,-0.0015347798198390267,2.825078444941605,-0.15625,3.0552092175980294,2.73229078240197,2.8072916666666665,2.786458333333333,2.7760416666666665,2.755208333333333,2.817708333333333,2.8385416666666665,2.848958333333333
42,1990-03-01,2.796875,2.75,2.75,225600.0,5872.701,5.2,128.6,8.28,3192.6,37.177617011123914,-0.00571276720860677,2.8235064133501635,-0.1875,3.061615367480934,2.714947132519066,2.765625,2.734375,2.71875,2.6875,2.78125,2.8125,2.828125
43,1990-03-02,2.78125,2.6875,2.703125,931200.0,5872.701,5.2,128.6,8.28,3192.6,32.72944862998622,-0.010798773531943312,2.813929871172772,-0.25,3.0723782488701143,2.6885592511298855,2.7239583333333335,2.666666666666667,2.6302083333333335,2.572916666666667,2.760416666666667,2.8177083333333335,2.854166666666667
44,1990-03-05,2.703125,2.65625,2.671875,146400.0,5872.701,5.2,128.6,8.28,3192.6,29.971042747485598,-0.016661254585850088,2.8121751603104963,-0.296875,3.0837344551054957,2.656890544894504,2.6770833333333335,2.651041666666667,2.6302083333333335,2.604166666666667,2.697916666666667,2.7239583333333335,2.744791666666667
45,1990-03-06,2.734375,2.625,2.734375,258400.0,5872.701,5.2,128.6,8.28,3192.6,41.373343907623145,-0.02166796864734922,2.81051513575109,-0.21875,3.0851516168900988,2.6414108831099012,2.6979166666666665,2.661458333333333,2.5885416666666665,2.552083333333333,2.770833333333333,2.8072916666666665,2.880208333333333
46,1990-03-07,2.75,2.703125,2.75,174400.0,5872.701,5.2,128.6,8.28,3192.6,44.003396590878815,-0.025577170879848062,2.809656038356343,-0.15625,3.0833237765573114,2.629176223442689,2.734375,2.71875,2.6875,2.671875,2.765625,2.78125,2.8125
47,1990-03-08,2.796875,2.734375,2.78125,146400.0,5872.701,5.2,128.6,8.28,3192.6,49.25662819621989,-0.028036676074848495,2.809321505566639,-0.0625,3.0744904092118874,2.622384590788113,2.7708333333333335,2.744791666666667,2.7083333333333335,2.682291666666667,2.807291666666667,2.8333333333333335,2.869791666666667
48,1990-03-09,2.78125,2.734375,2.734375,194400.0,5872.701,5.2,128.6,8.28,3192.6,42.37605590190178,-0.030142569917434248,2.8081675326321127,0.015625,3.0438124298453366,2.6218125701546637,2.75,2.71875,2.703125,2.671875,2.765625,2.796875,2.8125
