,Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
19,1990-01-26,0.2402340024709701,0.2285159975290298,0.2304690033197403,5606400.0,5872.701,5.4,127.5,8.23,3170.4,42.214694975431215,-0.0002948057742361355,0.23542854263380936,0.0039059966802597046,0.25001925122340624,0.2210746537486702,0.23307300110658005,0.22591199974219,0.22135499616463974,0.2141939948002497,0.2376300046841303,0.24479100604852036,0.24934800962607062
20,1990-01-29,0.2324219942092895,0.2285159975290298,0.2304690033197403,6156800.0,5872.701,5.4,127.5,8.23,3170.4,42.214694975431215,-0.0002784261828734479,0.23492505204493913,0.0039059966802597046,0.24999495218410783,0.22070835311994264,0.23046899835268653,0.22851600249608356,0.22656300167242682,0.22461000581582385,0.23242199917634326,0.23437499503294623,0.23632799585660297
21,1990-01-30,0.2304690033197403,0.2246090024709701,0.2285159975290298,2828800.0,5872.701,5.4,127.5,8.23,3170.4,39.14785018789155,-0.00035485524677358654,0.2346394297323729,0.005860000848770086,0.2495237854349687,0.22000771937488764,0.22786466777324674,0.22526033222675318,0.22200466692447654,0.21940033137798298,0.23112033307552338,0.23372466862201693,0.23698033392429357
22,1990-01-31,0.2285159975290298,0.2226559966802597,0.2265630066394806,2342400.0,5872.701,5.4,127.5,8.23,3170.4,36.12008945877281,-0.0005157984820871635,0.23435199577165736,0.0,0.24903888591305876,0.21912551931364863,0.22591166694959006,0.22330733637015032,0.22005166610081997,0.21744733552138024,0.2291673372189204,0.23177166779836014,0.2350273380676905
23,1990-02-01,0.2285159975290298,0.2226559966802597,0.2285159975290298,998400.0,5872.701,5.3,128.0,8.24,3170.5,41.35370837465833,-0.00068894221430684,0.2342647912002158,0.003906995058059692,0.24722461130436899,0.21918199334326735,0.2265626639127731,0.22460933029651642,0.22070266306400302,0.21874932944774633,0.2304693311452865,0.2324226647615432,0.2363293319940566
24,1990-02-02,0.2285159975290298,0.2285159975290298,0.2285159975290298,652800.0,5872.701,5.3,128.0,8.24,3170.5,41.35370837465833,-0.000859086262409863,0.23420916826771143,-0.005859002470970209,0.24559272844318106,0.21925137620445526,0.22851599752902976,0.22851599752902974,0.22851599752902976,0.22851599752902974,0.22851599752902974,0.22851599752902976,0.22851599752902974
25,1990-02-05,0.2304690033197403,0.2246090024709701,0.2304690033197403,652800.0,5872.701,5.3,128.0,8.24,3170.5,47.121577707065995,-0.0009853138363571461,0.23417332677722918,-0.0039059966802597046,0.2441951231940222,0.2194770811216401,0.22851566970348358,0.22656233608722687,0.22265566885471338,0.22070233523845667,0.23242233693599706,0.23437567055225378,0.23828233778476726
26,1990-02-06,0.2324219942092895,0.2246090024709701,0.2324219942092895,755200.0,5872.701,5.3,128.0,8.24,3170.5,52.510668570507136,-0.0010439937985509973,0.23415412428298862,-0.011719003319740295,0.24316420313493922,0.21972680035455502,0.22981766362984968,0.22721333305040986,0.22200467189153028,0.21940034131209046,0.23502632478872926,0.23763065536816907,0.24283931652704865
27,1990-02-07,0.2382809966802597,0.2324219942092895,0.234375,1984000.0,5872.701,5.3,128.0,8.24,3170.5,57.507559939759574,-0.0010237215859387424,0.2341603084838804,-0.00781300663948059,0.24316420313493922,0.21972680035455502,0.23502599696318308,0.23177099724610645,0.22916699449221287,0.22591199477513624,0.23762999971707666,0.24088499943415329,0.24348900218804687
28,1990-02-08,0.2441409975290298,0.2382809966802597,0.2441409975290298,4211200.0,5872.701,5.3,128.0,8.24,3170.5,73.55966036212722,-0.000796882327239325,0.2347201800432758,0.003906995058059692,0.24470465589655505,0.2189676467667711,0.2421876639127731,0.24023433029651642,0.23632766306400302,0.23437432944774633,0.2460943311452865,0.2480476647615432,0.2519543319940566
