,Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply,RSI,MACD_Signal,VWAP,Momentum,Bollinger_Upper,Bollinger_Lower,P,S1,S2,S3,R1,R2,R3
19,1990-01-26,3.041666984558105,2.875,2.9583330154418945,288600.0,5872.701,5.4,127.5,8.23,3170.4,15.601343635568384,-0.04158301691194406,3.2993539543008983,-0.4583339691162105,3.6813701515351043,2.8998798484648955,2.9583333333333335,2.874999682108562,2.7916663487752285,2.708332697550457,3.041666666666667,3.1250003178914385,3.208333651224772
20,1990-01-29,2.9583330154418945,2.916666984558105,2.9583330154418945,95400.0,5872.701,5.4,127.5,8.23,3170.4,15.601343635568384,-0.05332612374540565,3.2914197533529057,-0.41666698455810547,3.6919987741253215,2.8559178289630576,2.9444443384806314,2.930555661519368,2.902778307596842,2.8888896306355787,2.9722216924031577,2.986110369364421,3.013887723286947
21,1990-01-30,2.9375,2.8333330154418945,2.875,1057200.0,5872.701,5.4,127.5,8.23,3170.4,11.758195412638841,-0.06499687595257313,3.206062423733569,-0.5208330154418945,3.6950834391557206,2.7986664654768476,2.8819443384806314,2.8263886769612627,2.777777353922526,2.7222216924031573,2.930555661519368,2.986111323038737,3.0347226460774737
22,1990-01-31,2.875,2.625,2.75,820200.0,5872.701,5.4,127.5,8.23,3170.4,8.243557292692657,-0.07785663853250811,3.143487161940556,-0.5833330154418945,3.692548442990768,2.7262014616418,2.75,2.625,2.5,2.375,2.875,3.0,3.125
23,1990-02-01,2.9583330154418945,2.8333330154418945,2.916666984558105,235800.0,5872.701,5.3,128.0,8.24,3170.5,37.14717551055092,-0.087950994349442,3.134879559612311,-0.2916660308837895,3.659927544135305,2.7004890589530732,2.902777671813965,2.847222328186035,2.777777671813965,2.722222328186035,2.972222328186035,3.027777671813965,3.097222328186035
24,1990-02-02,3.125,2.8958330154418945,3.041666984558105,726600.0,5872.701,5.3,128.0,8.24,3170.5,50.610653521190805,-0.09358812386902163,3.125120726000256,-0.125,3.627947817252541,2.692885484291648,3.0208333333333335,2.916666666666667,2.791666348775228,2.6874996821085615,3.1458336512247724,3.250000317891439,3.375000635782878
25,1990-02-05,3.0833330154418945,3.0,3.0833330154418945,880200.0,5872.701,5.3,128.0,8.24,3170.5,54.369924876178025,-0.09525797919879324,3.1204174444758492,0.04166603088378951,3.5885122232354143,2.6948210783087743,3.0555553436279297,3.027777671813965,2.972222328186035,2.9444446563720703,3.1111106872558594,3.138888359069824,3.194443702697754
26,1990-02-06,3.166666984558105,3.0833330154418945,3.104166984558105,187800.0,5872.701,5.3,128.0,8.24,3170.5,56.28945278421207,-0.09380418133701096,3.120036355545434,0.0625,3.5453080717860614,2.702608626669748,3.1180556615193686,3.0694443384806323,3.034721692403158,2.9861103693644218,3.1527783075968427,3.201389630635579,3.2361122767130532
27,1990-02-07,3.166666984558105,3.0,3.041666984558105,280800.0,5872.701,5.3,128.0,8.24,3170.5,49.13480308682611,-0.09125210094943191,3.1173814973751792,0.0833339691162105,3.504512037857201,2.705904660598609,3.0694446563720703,2.9722223281860356,2.9027776718139653,2.8055553436279306,3.1388893127441406,3.2361116409301753,3.3055562973022456
28,1990-02-08,3.125,3.125,3.125,9600.0,5872.701,5.3,128.0,8.24,3170.5,57.45437920839185,-0.08660791103541987,3.117390310623823,0.14583301544189498,3.4520032592754646,2.725080137636156,3.125,3.125,3.125,3.125,3.125,3.125,3.125
