o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,longLiquidationUsd,shortLiquidationUsd,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x.1,longShortRadio_y.1,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices,RSI,MACD,MACD_Signal
460222.91,478358.55,414445.55,478358.55,2021-06-21,-0.037491,0.00098,-0.06814,-0.063333,310088.583,2684630.467,71.1,28.9,2.46,62.0,36.0,1.722,33.55,11.2,2.996,0.945600298128,5604939,5784058,33176.0,79.61197034,165.516,19932791027263.0,204945,384401,153833,40991.1886,1.1886565113541148,33176.0,0.8995624265584248,-0.4128971772434155,1047,48540.92220998831,49854.32432432433,59887.0232,89830.53480000001,1542.4610285714286,59887.0232,32121.0,29943.5116,47909.61856,56.648812500000005,293.28445714285715,25639.92628571429,32121.0,9394.450821,12519.619011,17016.649062,23360.453338,31536.612038,42574.426252,58491.045803,80535.964508,108116.150568,147069.707015,21.0,35260.0,46.808813077469786,422.2160415562321,911.5212179812801
486120.26,568207.72,486120.26,567787.26,2021-06-22,-0.063333,-0.026736,-0.073181,-0.065074,940056.305,1448131.971,65.87,34.13,1.93,59.0,39.0,1.513,33.23,9.85,3.374,0.961996534577,7206219,7215394,32011.0,87.96187165,217.752,19932791027263.0,196432,385925,153834,41096.8081,1.1023819990844048,32011.0,0.6991431716687172,-0.4240016745813566,1046,48729.96582799757,49689.35135135135,60016.37388571428,90024.56082857143,1542.4610285714286,60016.37388571428,31890.0,30008.18694285714,48013.09910857143,56.648812500000005,293.28445714285715,25639.92628571429,31890.0,9407.120381,12536.503241,17039.598084,23391.957752,31579.142996,42631.843045,58569.928095,80644.577054,108261.95835,147268.048408,23.0,35270.0,46.24912033779028,62.2069595377252,741.6583662925691
583625.49,583625.49,539618.02,559234.78,2021-06-23,-0.065074,-0.019559,-0.065074,-0.019559,542844.752,182232.993,67.21,32.79,2.05,50.0,47.0,1.064,21.62,13.19,1.639,1.002956027008,2644517,2706055,33745.0,76.14982008,156.49,19932791027263.0,232603,419947,125027,41215.0064,1.219967385082639,33745.0,0.7695385717262242,-0.3721668834658409,1045,48839.35721743976,49560.42342342343,60154.99428571429,90232.49142857143,1542.4610285714286,60154.99428571429,33662.0,30077.497142857144,48123.99542857144,56.648812500000005,293.28445714285715,25639.92628571429,33662.0,9419.804236,12553.406521,17062.572999,23423.497712,31621.721943,42689.324623,58648.899391,80753.31215,108407.930651,147466.613593,10.0,31297.0,40.0909851495503,-79.20422391879401,577.4858482502965
561467.38,611779.01,524779.92,524779.92,2021-06-24,-0.019559,-0.017054,-0.041617,-0.032165,299765.902,79706.311,65.75,34.25,1.92,56.0,41.0,1.366,23.16,13.11,1.767,0.958881162809,3186668,3218088,33747.0,70.73122175,132.941,19932791027263.0,233173,411788,105656,41331.9209,1.2151016382191753,33747.0,0.8432564886158536,-0.3420578371270188,1044,48943.617419435366,49431.35135135135,60300.8724,90451.3086,1542.4610285714286,60300.8724,34765.0,30150.4362,48240.697920000006,56.648812500000005,293.28445714285715,25639.92628571429,34765.0,9432.5024,12570.328869,17085.573832,23455.073252,31664.348922,42746.871045,58727.959772,80862.169908,108554.067619,147665.402776,14.0,31806.0,45.0505984486567,-101.10524544263171,441.7676295117109
522818.24,652489.93,501832.35,592064.74,2021-06-25,-0.032165,0.013579,-0.062444,-0.016849,55310.587,317453.364,67.11,32.89,2.04,58.0,39.0,1.487,22.75,13.75,1.655,0.994292196529,2900541,3174736,33376.0,73.66299324,136.265,19932791027263.0,218135,391933,154086,41446.2711,1.18373424559721,33376.0,0.910861550916056,-0.4440072811283624,1043,49098.87313855849,49272.04504504504,60427.79948571429,90641.69922857142,1542.4610285714286,60427.79948571429,31495.0,30213.899742857146,48342.23958857143,56.648812500000005,293.28445714285715,25639.92628571429,31495.0,9445.214885,12587.270303,17108.600606,23486.684404,31707.023977,42804.482369,58807.10932,80971.150439,108700.369405,147864.416158,22.0,33624.0,36.96064271529157,-377.9666697653811,277.8207696562925
614941.97,638082.62,572005.14,596712.35,2021-06-26,-0.016849,0.006269,-0.025485,-0.025485,68397.774,255647.128,68.55,31.45,2.18,52.0,44.0,1.182,27.4,12.39,2.211,0.964480124994,3242950,3197455,31488.0,67.62573756,122.604,19932791027263.0,181539,324459,105096,41551.5826,1.049583649502046,31488.0,0.6670879652137841,-0.4124539661494193,1042,49239.931144339214,49103.44144144144,60561.189371428576,90841.78405714288,1542.4610285714286,60561.189371428576,32598.0,30280.594685714288,48448.95149714287,56.648812500000005,293.28445714285715,25639.92628571429,32598.0,9457.941704,12604.23084,17131.653344,23518.3312,31749.747151,42862.158654,58886.348116,81080.253853,108846.836158,148063.653944,27.0,34904.5,42.948925352438174,-502.5849746363165,121.73962079777071
606373.13,612192.28,561899.39,583699.73,2021-06-27,-0.025485,0.00259,-0.030178,0.00259,112557.803,18424.584,69.79,30.21,2.31,52.0,44.0,1.182,27.4,12.39,2.211,1.00810421499,2430762,2375971,33067.0,74.82821276,120.708,19932791027263.0,121480,255643,122259,41674.9891,1.1525826090382305,33067.0,0.4497727327993155,-0.3567219548820777,1041,49502.327096394605,48942.747747747744,60706.01462857143,91059.02194285714,1542.4610285714286,60706.01462857143,34650.0,30353.007314285715,48564.81170285714,56.648812500000005,293.28445714285715,25639.92628571429,34650.0,9470.68287,12621.210497,17154.732071,23550.013672,31792.518489,42919.89996,58965.67624,81189.480264,108993.468028,148263.116337,20.0,31796.5,38.85366095313584,-430.80062688976614,11.231571260263337
574324.3,585688.58,550559.51,551388.53,2021-06-28,0.00259,0.003656,-0.005269,0.002543,170321.452,195186.227,68.55,31.45,2.18,62.0,36.0,1.722,24.03,10.69,2.248,1.008874059182,2354826,2295660,34472.0,71.11490174,122.94,19932791027263.0,220912,425476,128407,41806.991,1.2470550709831156,34472.0,0.7245705085769705,-0.362252788573242,1040,49667.6960585597,48759.05405405405,60850.827142857146,91276.24071428573,1542.4610285714286,60850.827142857146,34574.0,30425.413571428573,48680.66171428572,56.648812500000005,293.28445714285715,25639.92628571429,34574.0,9483.438397,12638.209291,17177.836809,23581.731853,31835.338034,42977.706346,59045.093774,81298.829782,109140.265164,148462.80354,22.0,32400.0,33.85352862849534,-375.7125980069686,-66.15726259318306
549340.42,555174.62,522089.81,529035.45,2021-06-29,0.002543,0.00677,-0.014129,-0.002345,67431.264,151158.682,70.67,29.33,2.409,62.0,36.0,1.722,24.03,10.69,2.248,0.975920950365,2461974,2453894,35544.0,73.06016295,120.518,19932791027263.0,205526,411674,120506,41950.0673,1.319608964325115,35544.0,0.7385531764164656,-0.3294349431498631,1039,49833.86757559104,48576.93693693694,61002.8268,91504.2402,1542.4610285714286,61002.8268,35847.0,30501.4134,48802.26144,56.648812500000005,293.28445714285715,25639.92628571429,35847.0,9496.208298,12655.227241,17200.967583,23613.485776,31878.205829,43035.577869,59124.600798,81408.302519,109287.227717,148662.715759,25.0,34521.0,38.577063106796125,-226.72097881951777,-98.27000583845
534349.73,612177.26,528776.65,543384.93,2021-06-30,-0.002345,0.000564,-0.012825,-0.001135,214718.206,423604.999,69.79,30.21,2.31,63.0,36.0,1.75,23.46,9.24,2.539,0.985741693297,3086017,3207261,34930.0,68.91319063,109.874,19932791027263.0,215216,416484,110739,42083.9102,1.268733080991071,34930.0,0.7478529583429009,-0.3577818529659247,1038,50049.65547944391,48370.59459459459,61150.23662857143,91725.35494285714,1542.4610285714286,61150.23662857143,34996.0,30575.118314285715,48920.18930285715,56.648812500000005,293.28445714285715,25639.92628571429,34996.0,9508.992585,12672.264362,17224.124415,23645.275472,31921.121919,43093.51459,59204.197394,81517.898586,109434.355836,148862.853197,25.0,34586.0,40.84484420173467,-175.29197827299504,-113.67440032535902
