o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,longLiquidationUsd,shortLiquidationUsd,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x.1,longShortRadio_y.1,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices,RSI,MACD,MACD_Signal
4124630,4339730,3706240,4206080,2021-12-21,0.01,0.01,0.01,0.01,4990,30,73.98,26.02,2.843,72.89,27.11,2.689,49.76,50.24,0.99,1.045778844506,2596266,2502120,48396.0,76.49684252,104.275,24195286980614.0,304552,548133,137590,46043.0713,1.7888995219438544,48396.0,1.1144508237323878,-0.0036126950207453,864,49228.52678544594,54032.99099099099,95337.57142857143,143006.35714285716,1542.4610285714286,95337.57142857143,49051.0,47668.78571428572,76270.05714285716,56.648812500000005,293.28445714285715,25639.92628571429,49051.0,11964.495098,15944.617002,21671.901654,29751.183414,40164.097648,54221.531825,74492.468384,102568.225743,137693.53612,187303.635106,25.0,46285.0,45.659618416046094,-1677.4645781175568,-1742.7096391645232
4206080,4309870,3937740,4238930,2021-12-22,0.01,0.01,0.01,0.01,1560,52320,68.87,31.13,2.212,66.85,33.15,2.017,49.45,50.55,0.978,0.912335254864,1884063,2067993,48978.0,76.41507545,98.103,24195286980614.0,288347,521764,120983,46110.1431,1.827264145214772,48978.0,1.0646695136871918,-0.0103177933080331,863,49250.54440123895,54027.99099099099,95405.06285714284,143107.5942857143,1542.4610285714286,95405.06285714284,48745.0,47702.53142857143,76324.05028571429,56.648812500000005,293.28445714285715,25639.92628571429,48745.0,11980.006064,15965.287863,21699.99746,29789.753331,40216.167037,54291.825501,74589.041631,102701.196858,137872.044258,187546.458583,27.0,46952.5,44.46420871065114,-1516.6099750917565,-1697.48970634997
4238930,4330500,3928510,4135600,2021-12-23,0.01,0.01,0.01,0.01,230,760,71.75,28.25,2.54,70.88,29.12,2.434,49.32,50.68,0.973,0.97644422522,1410427,1476563,49064.0,76.86642388,100.489,24195286980614.0,291647,548787,133215,46181.8801,1.828582366849303,49064.0,1.0849936114055088,0.0343327898257292,862,49183.08580320788,54036.1981981982,95469.82857142856,143204.74285714288,1542.4610285714286,95469.82857142856,50901.0,47734.91428571429,76375.86285714286,56.648812500000005,293.28445714285715,25639.92628571429,50901.0,11995.533854,15985.981144,21728.123739,29828.365084,40268.292904,54362.19542,74685.719627,102834.312201,138050.746016,187789.54544,45.0,48910.0,58.510937412135185,-1201.3123804123752,-1598.2542411624513
4195370,4507050,4084850,4323600,2021-12-24,0.01,0.01,0.01,0.01,70,23310,71.75,28.25,2.54,70.88,29.12,2.434,49.32,50.68,0.973,0.877874212938,1399831,1480101,51034.0,82.02547963,103.044,24195286980614.0,260414,495489,122898,46263.2523,1.9724587450218591,51034.0,1.1233887359801544,0.037565619703658,861,49168.81167035324,54046.37837837838,95526.81714285714,143290.2257142857,1542.4610285714286,95526.81714285714,51051.0,47763.40857142857,76421.45371428572,56.648812500000005,293.28445714285715,25639.92628571429,51051.0,12011.078482,16006.696866,21756.28052,29867.018709,40320.475297,54432.641651,74782.502462,102967.571898,138229.641563,188032.895907,34.0,48173.0,60.79018602776018,-928.628368849757,-1464.3290666999123
4323600,4716760,4323600,4421060,2021-12-25,0.01,0.01,0.01,0.01,0,7370,77.57,22.43,3.458,77.23,22.77,3.392,49.08,50.92,0.964,0.93809349786,1273291,1399871,50830.0,82.77039738,95.131,24242457398797.0,207656,420645,110526,46364.1498,1.9500580517152148,50830.0,1.0950566124576877,0.0270388630393991,860,49146.01916749512,54034.77477477478,95584.31428571428,143376.4714285714,1542.4610285714286,95584.31428571428,50493.0,47792.15714285714,76467.45142857142,56.648812500000005,293.28445714285715,25639.92628571429,50493.0,12026.639964,16027.435047,21784.467828,29905.714241,40372.714266,54503.164259,74879.39023,103100.976074,138408.731068,188276.510213,41.0,50784.5,53.884680398171916,-748.9172102881639,-1321.2466954175627
4421060,4501030,4102650,4250950,2021-12-26,0.01,0.01,0.01,0.01,140,9470,80.55,19.45,4.141,80.0,20.0,4.0,49.85,50.15,0.994,0.894809712744,1269626,1444993,50143.0,80.39185117,91.851,24272331996980.0,198440,414081,91493,46448.6823,1.8919154096176904,50143.0,0.9859694718527786,0.035353297391401,859,49189.870289351056,54018.43243243243,95658.96,143488.44,1542.4610285714286,95658.96,50960.0,47829.48,76527.168,56.648812500000005,293.28445714285715,25639.92628571429,50960.0,12042.218315,16048.195709,21812.685691,29944.451718,40425.00986,54573.763311,74976.38302,103234.524856,138588.0147,188520.38859,39.0,50885.0,52.630225080385856,-562.3296392181073,-1169.4632841776718
4250950,4650590,4136650,4450210,2021-12-27,0.01,0.01,0.01,0.01,0,1450,80.82,19.18,4.214,79.77,20.23,3.943,48.94,51.06,0.958,0.90578886741,1212706,1441376,51062.0,80.53744055,97.23,24272331996980.0,249400,481096,105198,46523.6163,1.9563278541147129,51062.0,1.0974657986203462,0.0291737344817217,858,49228.66145897604,54051.13513513513,95744.76571428572,143617.14857142858,1542.4610285714286,95744.76571428572,50686.0,47872.38285714286,76595.81257142859,56.648812500000005,293.28445714285715,25639.92628571429,50686.0,12057.813548,16068.978869,21840.934134,29983.231177,40477.362129,54644.438875,75073.480926,103368.218371,138767.492629,188764.531267,37.0,50386.0,66.46633639243076,-431.59203066785267,-1021.889033475708
4450210,5189550,4126070,5002040,2021-12-28,0.01,0.01,0.01,0.01,660,45560,79.88,20.12,3.97,78.73,21.27,3.701,48.96,51.04,0.959,0.912849543825,2305797,2645432,48887.0,76.98661423,101.378,24272331996980.0,265288,529337,118350,46588.5303,1.7885138766880906,48887.0,0.9872934440019144,-0.0321405066681528,857,49283.82215987143,54064.738738738735,95822.82857142856,143734.24285714288,1542.4610285714286,95822.82857142856,47725.0,47911.41428571429,76658.26285714286,56.648812500000005,293.28445714285715,25639.92628571429,47725.0,12073.425679,16089.784548,21869.213184,30022.052654,40529.771123,54715.191016,75170.684038,103502.056743,138947.165025,189008.938475,40.0,50850.0,47.86381351569969,-560.448980884401,-929.6010229574466
5002040,5127840,4770620,4926000,2021-12-29,0.01,0.01,0.01,0.01,0,11540,79.61,20.39,3.904,78.57,21.43,3.666,47.66,52.34,0.911,0.940319516115,1260445,1382187,47594.0,74.07069119,99.935,24272331996980.0,275938,532278,111906,46655.3797,1.690645047808293,47594.0,1.0048097817576822,-0.0517305263497789,856,49364.73701768307,54067.5045045045,95876.89714285714,143815.3457142857,1542.4610285714286,95876.89714285714,46876.0,47938.44857142857,76701.51771428571,56.648812500000005,293.28445714285715,25639.92628571429,46876.0,12089.054722,16110.612766,21897.522869,30060.916185,40582.23689,54786.019801,75267.992448,103636.0401,139127.032055,189253.610445,41.0,50323.5,42.07223641006932,-722.7448936650762,-888.2297970989725
4926000,5189070,4790490,5077980,2021-12-30,0.01,0.01,0.01,0.01,80,14750,80.86,19.14,4.225,79.47,20.53,3.871,49.77,50.23,0.991,0.896906153848,1164050,1233235,47092.0,74.8233543,98.683,24272331996980.0,244902,515166,126646,46715.7134,1.6509972564261195,47092.0,0.8096898030110325,-0.0435029432884519,855,49501.28266676342,54089.23423423423,95922.58285714286,143883.8742857143,1542.4610285714286,95922.58285714286,47394.0,47961.29142857143,76738.06628571429,56.648812500000005,293.28445714285715,25639.92628571429,47394.0,12104.700692,16131.463541,21925.863215,30099.821807,40634.75948,54856.925298,75365.406249,103770.168568,139307.093892,189498.547407,27.0,47828.0,48.739626153726824,-800.3414647192621,-870.6521306230304
5077980,5425000,4697660,4698360,2021-12-31,0.01,0.01,0.01,0.01,2100,7110,80.21,19.79,4.053,79.37,20.63,3.847,50.84,49.16,1.034,1.000980199823,1648041,1715185,47298.0,72.41927683,91.295,24272331996980.0,269391,524841,116434,46756.8706,1.661960171614817,47298.0,1.024118519031476,-0.0672222285092765,854,49506.549638108845,54098.47747747748,95976.30285714286,143964.45428571428,1542.4610285714286,95976.30285714286,46288.0,47988.15142857143,76781.04228571428,56.648812500000005,293.28445714285715,25639.92628571429,46288.0,12120.363604,16152.336894,21954.234248,30138.769557,40687.338943,54927.907573,75462.925531,103904.442274,139487.350703,189743.749593,22.0,46074.5,50.84553766485961,-940.2437187962569,-884.5704482576757
4698360,5362520,4695430,5298380,2022-01-01,0.01,0.01,0.01,0.01,170,0,78.75,21.25,3.706,76.86,23.14,3.322,49.63,50.37,0.985,0.990556993947,1048971,1105691,47103.0,76.03299873,89.435,24272331996980.0,186662,385845,93876,46793.9097,1.6449543043817711,47103.0,1.1529494584388942,-0.0371696258937177,853,49453.42261950651,54110.7027027027,96043.50857142857,144065.26285714284,1542.4610285714286,96043.50857142857,47649.0,48021.75428571428,76834.80685714286,56.648812500000005,293.28445714285715,25639.92628571429,47649.0,12136.043473,16173.232845,21982.635996,30177.759472,40739.975328,54998.966693,75560.550387,104038.861344,139667.80266,189989.217233,28.0,47276.0,52.888716556804965,-930.5689182150381,-893.7701422491483
5298380,5347500,4862740,4947460,2022-01-02,0.01,0.01,0.01,0.01,150,700,78.54,21.46,3.66,77.46,22.54,3.437,49.02,50.98,0.962,0.937154730837,1175098,1200828,47238.0,76.62611805,89.718,24272331996980.0,196707,402407,114214,46836.2421,1.6508691373379842,47238.0,1.088906618863473,-0.0443167079221957,852,49459.00169900494,54131.18018018018,96109.52,144164.28,1542.4610285714286,96109.52,47315.0,48054.76,76887.61600000001,56.648812500000005,293.28445714285715,25639.92628571429,47315.0,12151.740312,16194.151413,22011.068484,30216.791588,40792.668685,55070.102725,75658.280909,104173.425904,139848.449932,190234.95056,21.0,46268.0,51.63537250151423,-939.0280468968194,-902.8217231786825
4947460,5325000,4715770,4954420,2022-01-03,0.01,0.01,0.01,0.01,0,13300,78.57,21.43,3.666,77.55,22.45,3.454,49.84,50.16,0.994,0.902607722898,1531054,1657908,46829.0,76.3084323,95.765,24272331996980.0,234653,474622,157281,46881.477,1.6188474803126605,46829.0,0.957504867742912,-0.0630057307552061,851,49557.04785476809,54125.53153153153,96166.29714285716,144249.4457142857,1542.4610285714286,96166.29714285716,46531.0,48083.14857142857,76933.03771428572,56.648812500000005,293.28445714285715,25639.92628571429,46531.0,12167.454139,16215.092617,22039.531741,30255.865943,40845.419064,55141.315736,75756.117189,104308.136082,140029.292689,190480.949804,29.0,47425.5,47.84758580570099,-997.4957055859923,-921.7565196601445
4954420,5690050,4781690,5218150,2022-01-04,0.01,0.01,0.01,0.01,160,15000,80.43,19.57,4.11,79.35,20.65,3.843,49.67,50.33,0.987,0.886800971861,1715982,1864828,46438.0,73.24137018,93.839,24272331996980.0,274397,516546,152831,46934.733,1.58816635940198,46438.0,0.9882822128707446,-0.0779227920946894,850,49590.51079390128,54104.7027027027,96223.81142857144,144335.71714285715,1542.4610285714286,96223.81142857144,45873.0,48111.90571428571,76979.04914285714,56.648812500000005,293.28445714285715,25639.92628571429,45873.0,12183.184966,16236.056478,22068.025792,30294.982572,40898.226514,55212.605793,75854.05932,104442.992004,140210.331101,190727.215197,29.0,47155.0,37.269668322384234,-1084.4262563471857,-954.2904669975528
5218150,5424160,4674140,4708050,2022-01-05,0.01,0.01,0.01,0.01,460,83500,82.46,17.54,4.701,81.4,18.6,4.376,49.13,50.87,0.966,0.879235812648,1817240,2116928,45916.0,74.51622858,105.72,24272331996980.0,272005,525136,149229,46993.454,1.5488167896235263,45916.0,0.9934318518733604,-0.129311758265608,849,49672.24416850075,54066.63063063063,96271.14857142857,144406.72285714286,1542.4610285714286,96271.14857142857,43647.0,48135.57428571428,77016.91885714285,56.648812500000005,293.28445714285715,25639.92628571429,43647.0,12198.932808,16257.043016,22096.550665,30334.141513,40951.091084,55283.972964,75952.107392,104577.993797,140391.56534,190973.746971,23.0,46273.5,32.301069295931114,-1317.7487533099775,-1026.9821242600378
4708050,4919800,4575390,4624050,2022-01-06,0.01,0.01,-0.001748,-0.001748,30,3510,85.22,14.78,5.766,84.43,15.57,5.423,49.49,50.51,0.98,0.927716649626,1470711,1548159,43100.0,79.13664617,144.394,24272331996980.0,264753,519090,174937,47041.8567,1.3615873499591695,43100.0,0.9198930192995464,-0.1409420651480939,848,49739.814465327945,54028.22522522522,96343.52,144515.28,1542.4610285714286,96343.52,43201.0,48171.76,77074.816,56.648812500000005,293.28445714285715,25639.92628571429,43201.0,12214.697682,16278.052249,22125.106386,30373.342803,41004.012825,55355.417314,76050.261499,104713.141589,140572.995575,191220.545357,24.0,46071.0,19.66593129530412,-1521.1125471889682,-1125.808208845824
4624050,4806470,4303500,4435620,2022-01-07,-0.001748,0.01,-0.004292,0.01,60,64080,85.7,14.3,5.993,85.0,15.0,5.667,49.83,50.17,0.993,0.924833587851,1916810,2047873,42023.0,79.06512831,149.039,24272331996980.0,255241,502311,179285,47097.4908,1.291272713402881,42023.0,0.8731298427602969,-0.178132861320762,847,49767.50189026616,53967.63063063063,96395.64,144593.46,1542.4610285714286,96395.64,41647.0,48197.82,77116.512,56.648812500000005,293.28445714285715,25639.92628571429,41647.0,12230.4796,16299.084198,22153.692982,30412.586478,41056.991787,55426.938912,76148.521732,104848.435506,140754.621977,191467.610589,15.0,43433.5,16.643019296254252,-1787.0743509723543,-1258.0614372711302
4435620,4657660,4064890,4092290,2022-01-08,0.01,0.01,0.00951,0.01,10,27360,85.97,14.03,6.128,85.43,14.57,5.863,49.39,50.61,0.976,0.914205754261,1267985,1395289,41706.0,75.04111846,128.978,24341458814595.0,223776,443256,146927,47159.8339,1.2686235697864818,41706.0,0.8657229875930357,-0.178070348016595,846,49758.416309635526,53917.97297297297,96450.64571428573,144675.96857142856,1542.4610285714286,96450.64571428573,41642.0,48225.322857142855,77160.51657142857,56.648812500000005,293.28445714285715,25639.92628571429,41642.0,12246.278579,16320.138882,22182.310481,30451.872576,41110.028018,55498.537825,76246.888185,104983.875675,140936.444717,191714.942897,18.0,42845.5,17.322602082256523,-1975.4823242958373,-1401.5456146760716
4092290,4395660,4026320,4324770,2022-01-09,0.01,0.01,-0.04328,-0.017318,1020,240,85.43,14.57,5.863,85.22,14.78,5.766,49.56,50.44,0.983,1.008497775329,1147493,1161115,41902.0,74.57782941,123.65,24371874614346.0,210002,426424,139164,47210.9123,1.2776194539516093,41902.0,0.8475311274539555,-0.1708523616341732,845,49814.57795635381,53908.72972972973,96506.17142857144,144759.25714285712,1542.4610285714286,96506.17142857144,41991.0,48253.08571428571,77204.93714285715,56.648812500000005,293.28445714285715,25639.92628571429,41991.0,12262.094633,16341.216322,22210.958908,30491.201133,41163.12157,55570.21412,76345.360949,105119.462224,141118.463966,191962.542515,10.0,41781.5,16.595903165735564,-2072.7423338877925,-1535.784958518416
4324770,4499370,4119360,4383030,2022-01-10,-0.017318,0.01,-0.017318,-0.00337,400,25130,84.53,15.47,5.464,83.72,16.28,5.143,49.3,50.7,0.972,0.972928389967,1545446,1683723,41605.0,74.10514933,133.502,24371874614346.0,266601,510077,163362,47260.3512,1.2567099791150922,41605.0,0.8608540687868779,-0.1745245737528034,844,49853.771662869294,53921.17117117117,96561.29714285716,144841.9457142857,1542.4610285714286,96561.29714285716,41870.0,48280.64857142857,77249.03771428572,56.648812500000005,293.28445714285715,25639.92628571429,41870.0,12277.927777,16362.316537,22239.638291,30530.572185,41216.272492,55641.967864,76443.940117,105255.19528,141300.679893,192210.409674,23.0,41544.0,16.787221217600973,-2134.97462249815,-1655.622891314363
4383030,4510410,4189530,4344040,2022-01-11,-0.00337,0.01,-0.006272,0.001253,1190,180,85.4,14.6,5.849,84.84,15.16,5.596,49.79,50.21,0.992,0.966650505981,818080,842164,42189.0,71.33281325,120.248,24371874614346.0,277540,527215,151517,47315.7545,1.289140679840029,42189.0,0.954797273421698,-0.1533603251952069,843,49830.93365629098,53913.45945945946,96619.37714285716,144929.0657142857,1542.4610285714286,96619.37714285716,42746.0,48309.688571428575,77295.50171428573,56.648812500000005,293.28445714285715,25639.92628571429,42746.0,12293.778026,16383.439546,22268.348657,30569.985771,41269.480833,55713.799124,76542.625782,105391.07497,141483.092672,192458.544608,23.0,41947.5,27.746491463305617,-2089.521576566105,-1742.4026283647115
4344040,4735210,4063530,4226680,2022-01-12,0.001253,0.01,-0.002864,0.01,5270,1180,84.9,15.1,5.623,84.58,15.42,5.485,49.4,50.6,0.976,0.994129551113,1206526,1170167,43175.0,72.5654452,114.806,24371874614346.0,271794,518200,163623,47390.4907,1.3463187132132042,43175.0,0.8573292535384063,-0.1250605294048163,842,49872.882103980766,53904.15315315315,96698.99428571427,145048.49142857143,1542.4610285714286,96698.99428571427,44010.0,48349.49714285714,77359.19542857143,56.648812500000005,293.28445714285715,25639.92628571429,44010.0,12309.645394,16404.58537,22297.090032,30609.441928,41322.746644,55785.707969,76641.418036,105527.101422,141665.702472,192706.94755,21.0,41687.0,37.64868126185141,-1929.266095262472,-1779.7753217442637
4226680,4291950,4001760,4111710,2022-01-13,0.01,0.01,-0.011118,0.01,400,5320,81.11,18.89,4.294,80.3,19.7,4.076,49.25,50.75,0.97,0.880016888195,917169,928823,43433.0,70.61304462,105.521,24371874614346.0,274336,523511,155209,47455.1479,1.3589316345964508,43433.0,1.1354772873717054,-0.1542353757782777,841,49788.21668179093,53902.35135135135,96753.53142857144,145130.29714285713,1542.4610285714286,96753.53142857144,42672.0,48376.76571428571,77402.82514285714,56.648812500000005,293.28445714285715,25639.92628571429,42672.0,12325.529897,16425.754029,22325.862445,30648.940691,41376.069974,55857.694465,76740.316971,105663.274764,141848.509465,192955.618731,22.0,42802.5,30.993398808565445,-1888.4589108193177,-1801.5120395592746
4111710,4417710,4056050,4277970,2022-01-14,0.01,0.01,0.002693,0.01,410,5930,83.22,16.78,4.959,82.3,17.7,4.65,48.96,51.04,0.959,0.938836550921,705781,698204,42745.0,68.55696893,103.953,24371874614346.0,270723,527343,139135,47506.2145,1.3131928262127233,42745.0,0.9774484316528677,-0.1436534048340334,840,49782.50027926949,53905.44144144144,96802.0,145203.0,1542.4610285714286,96802.0,43121.0,48401.0,77441.6,56.648812500000005,293.28445714285715,25639.92628571429,43121.0,12341.43155,16446.945543,22354.66592,30688.482098,41429.450874,55929.75868,76839.322681,105799.595123,142031.513823,193204.558387,21.0,43851.0,36.54058648533786,-1799.148906930015,-1801.039413033423
4277970,4441410,4178110,4203550,2022-01-15,0.01,0.01,0.01,0.01,170,0,84.42,15.58,5.418,83.37,16.63,5.013,47.96,52.04,0.922,0.938836550921,476817,478385,43128.0,66.94177104,87.333,24371874614346.0,234207,471726,119554,47552.1755,1.3339011391310105,43128.0,1.0307906812833416,-0.1422472692738896,839,49734.45289963319,53903.7927927928,96853.78857142857,145280.68285714285,1542.4610285714286,96853.78857142857,43140.0,48426.89428571428,77483.03085714286,56.648812500000005,293.28445714285715,25639.92628571429,43140.0,12357.350366,16468.15993,22383.500487,30728.066187,41482.889394,56001.900681,76938.435259,105936.062626,142214.715716,193453.766749,21.0,42681.5,28.36995106974959,-1707.1578906984505,-1782.2631085664286
