o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,longLiquidationUsd,shortLiquidationUsd,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x.1,longShortRadio_y.1,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices,RSI,MACD,MACD_Signal
930309.24,932619.58,882954.77,899578.2,2021-07-01,0.008957,0.01,0.008957,0.01,129040.1823,421015.3717,64.87,35.13,1.847,64.73,35.27,1.835,49.99,50.01,1.0,1.019475507358,8032051,7965650,33731.0,63.25375331,100.573,19932791027263.0,233587,461838,110932,42203.5645,1.1782635954389489,33731.0,0.7955008710665429,-0.4025953287434962,1037,50249.587653593386,48158.252252252256,61290.032685714286,91935.04902857143,1542.4610285714286,61290.032685714286,33596.0,30645.016342857143,49032.02614857143,56.648812500000005,293.28445714285715,25639.92628571429,33596.0,9521.791271,12689.320673,17247.30733,23677.100974,31964.086346,43151.516568,59283.883642,81627.618097,109581.649671,149063.216058,28.0,35880.0,38.42357088894485,-244.68188407531852,-139.87589707535093
879557.64,887123.04,800987.53,857210.89,2021-07-02,0.01,0.01,0.01,0.01,180275.7912,279213.8105,67.15,32.85,2.044,68.22,31.78,2.147,49.86,50.14,0.994,0.932744654678,6195477,6527516,33285.0,63.7204765,95.593,19932791027263.0,188478,392516,101685,42320.1896,1.142685666870119,33285.0,0.7152479856446542,-0.4000487576541385,1036,50464.922713677006,47911.63963963964,61430.96234285714,92146.44351428573,1542.4610285714286,61430.96234285714,33826.0,30715.48117142857,49144.76987428572,56.648812500000005,293.28445714285715,25639.92628571429,33826.0,9534.60437,12706.396191,17270.516351,23708.962314,32007.099156,43209.583861,59363.659626,81737.461162,109729.109373,149263.804546,28.0,34811.0,44.37605872388482,-277.91121900220605,-167.48296146072195
843497.65,888978.4,815106.13,879243.87,2021-07-03,0.01,0.01,0.01,0.01,160065.0724,59970.402,64.25,35.75,1.797,62.82,37.18,1.69,49.89,50.11,0.996,1.052200743468,4572173,4774278,34298.0,75.79558186,93.865,15634861856766.0,237336,412124,92900,42441.4495,1.2082835746771132,34298.0,1.0143536385967935,-0.3737437058861541,1035,50557.05186613357,47692.31531531532,61577.31742857144,92365.97614285717,1542.4610285714286,61577.31742857144,34791.0,30788.65871428572,49261.85394285715,56.648812500000005,293.28445714285715,25639.92628571429,34791.0,9547.431894,12723.490934,17293.751501,23740.859526,32050.160392,43267.716529,59443.525424,81847.427893,109876.735093,149464.618866,21.0,33838.0,48.18698121450416,-223.79846181954053,-178.74606153248567
872308.25,899868.78,852850.0,893014.19,2021-07-04,0.01,0.01,0.01,0.01,80642.572,169521.0008,59.08,40.92,1.444,59.66,40.34,1.479,50.04,49.96,1.002,0.966184677587,3065428,3071619,35271.0,88.91546669,93.621,14363025673660.0,171735,329197,85810,42561.406,1.272580936604935,35271.0,0.94314061013237,-0.3594169224047867,1034,50701.68965922642,47507.92792792793,61726.98245714285,92590.47368571429,1542.4610285714286,61726.98245714285,35394.0,30863.491228571427,49381.58596571429,56.648812500000005,293.28445714285715,25639.92628571429,35394.0,9560.273857,12740.604918,17317.012806,23772.792641,32093.270097,43325.914631,59523.48112,81957.518403,110024.526979,149665.659223,24.0,33672.5,48.959061810748295,-130.749453065946,-169.14673983917774
882069.62,957247.6,879385.74,920947.15,2021-07-05,0.01,0.01,0.01,0.01,48665.0312,429290.1116,68.17,31.83,2.142,64.55,35.45,1.821,49.39,50.61,0.976,0.953903233204,3193019,3713475,34100.0,81.62148069,96.809,14363025673660.0,223628,394868,88486,42649.0526,1.1855221476593143,34100.0,1.0990648550424638,-0.4037346363305225,1033,50771.06604142117,47298.6036036036,61868.36902857143,92802.55354285716,1542.4610285714286,61868.36902857143,33906.0,30934.184514285716,49494.695222857146,56.648812500000005,293.28445714285715,25639.92628571429,33906.0,9573.130272,12757.738162,17340.300287,23804.761692,32136.428316,43384.178227,59603.526794,82067.732804,110172.485184,149866.925821,27.0,34579.5,55.436437838825604,-175.0586404747737,-170.32911996629696
912107.57,912107.57,830514.9,852268.81,2021-07-06,0.01,0.01,0.01,0.01,100672.7775,192096.1987,70.73,29.27,2.416,70.0,30.0,2.333,49.55,50.45,0.982,0.983299672576,3684432,3807291,34153.0,79.93351316,93.197,14363025673660.0,228137,427151,95429,42734.6176,1.1853122870098047,34153.0,1.130133235259576,-0.3928290338908304,1032,50832.10639300152,47072.7927927928,62010.90502857143,93016.35754285716,1542.4610285714286,62010.90502857143,34319.0,31005.45251428572,49608.724022857146,56.648812500000005,293.28445714285715,25639.92628571429,34319.0,9586.001152,12774.890682,17363.613969,23836.766712,32179.635093,43442.507375,59683.662528,82178.071208,110320.609858,150068.418866,29.0,34903.0,57.31670582565215,-174.8329765873932,-171.2298912905162
834710.76,1073497.95,821529.77,980195.15,2021-07-07,0.01,0.01,0.01,0.01,420816.7739,162729.2838,70.73,29.27,2.416,70.0,30.0,2.333,49.55,50.45,0.982,1.007427347282,4370070,4350792,34557.0,80.97537177,87.59,14363025673660.0,221104,423969,111493,42818.5449,1.209594392539982,34557.0,0.9891130109405456,-0.4073239963231501,1031,50919.06492966873,46859.28828828829,62150.137657142855,93225.20648571428,1542.4610285714286,62150.137657142855,33883.0,31075.068828571428,49720.11012571429,56.648812500000005,293.28445714285715,25639.92628571429,33883.0,9598.886509,12792.062497,17386.953876,23868.807732,32222.890471,43500.902136,59763.888403,82288.533726,110468.901151,150270.138562,20.0,33931.0,50.72397300661732,-207.44440258346003,-178.47279354910498
972813.6,972813.6,827496.57,827496.57,2021-07-08,0.01,0.01,0.01,0.01,179504.2336,595310.1799,60.19,39.81,1.512,60.04,39.96,1.503,50.04,49.96,1.002,0.915291037637,6399442,6745924,32896.0,77.7854033,95.419,14363025673660.0,230580,430843,108695,42889.7597,1.0928914047156046,32896.0,1.101235737615408,-0.437279729233742,1030,50997.94246207206,46630.85585585586,62283.56485714285,93425.34728571428,1542.4610285714286,62283.56485714285,32934.0,31141.782428571427,49826.851885714284,56.648812500000005,293.28445714285715,25639.92628571429,32934.0,9611.786358,12809.253623,17410.320032,23900.884787,32266.194495,43559.362568,59844.204501,82399.120473,110617.359214,150472.085115,28.0,34250.0,43.94069759745847,-306.33433004382096,-204.04510084804818
832372.19,861462.34,812654.41,850713.99,2021-07-09,0.01,0.01,0.005293,0.005293,76245.5785,156947.8118,72.82,27.18,2.679,72.08,27.92,2.582,50.1,49.9,1.004,1.082527495317,4067466,4296917,33163.0,76.67503753,88.519,14363025673660.0,227380,430067,98121,42965.9198,1.1073193785010835,33163.0,1.006998551923563,-0.408817370093173,1029,51091.48529002863,46413.06306306306,62423.05662857143,93634.58494285715,1542.4610285714286,62423.05662857143,33947.0,31211.528314285715,49938.44530285714,56.648812500000005,293.28445714285715,25639.92628571429,33947.0,9624.700711,12826.464079,17433.712459,23932.997908,32309.547208,43617.888731,59924.610904,82509.831559,110765.984199,150674.258729,20.0,33690.0,59.539371304077186,-299.51208711340587,-223.13849810111972
843368.13,947794.39,819664.65,918843.01,2021-07-10,0.002597,0.01,0.000879,0.01,15387.0546,304803.6323,73.87,26.13,2.827,69.65,30.35,2.295,49.63,50.37,0.985,0.89132598252,3093908,3224742,33705.0,79.87398672,78.841,14363025673660.0,187102,359242,85014,43047.3112,1.1401896676927454,33705.0,1.2724386997659278,-0.4144933535784911,1028,51082.61074835872,46200.89189189189,62560.59782857142,93840.89674285712,1542.4610285714286,62560.59782857142,33749.0,31280.29891428571,50048.47826285714,56.648812500000005,293.28445714285715,25639.92628571429,33749.0,9637.629581,12843.693881,17457.131182,23965.147128,32352.948655,43676.480684,60005.107694,82620.667098,110914.776256,150876.659611,20.0,32789.5,54.81710889763121,-306.54865362531564,-239.82052920595893
919098.02,1034828.85,913105.42,983167.8,2021-07-11,0.01,0.01,0.01,0.01,34077.8523,18995.898,75.99,24.01,3.165,72.18,27.82,2.595,49.44,50.56,0.978,1.02913191339,3331201,3569740,33795.0,81.78860542,77.156,14363025673660.0,166019,316578,70863,43125.0122,1.1427608034755874,33795.0,0.9804235217107644,-0.3999539170157487,1027,51167.22913614992,46019.77477477478,62699.91028571429,94049.86542857144,1542.4610285714286,62699.91028571429,34300.0,31349.955142857147,50159.92822857144,56.648812500000005,293.28445714285715,25639.92628571429,34300.0,9650.572981,12860.943047,17480.576225,23997.332479,32396.39888,43735.138488,60085.694952,82731.627202,111063.735536,151079.287966,20.0,33968.5,48.32471759525177,-264.61378518165293,-244.77918040109773
962908.77,1076164.15,933071.15,1043696.0,2021-07-12,0.01,0.01,0.01,0.01,18882.9805,381257.5538,78.52,21.48,3.655,73.47,26.53,2.769,49.32,50.68,0.973,0.953547290959,2459862,2827963,33701.0,78.91257053,88.491,14363025673660.0,220143,414366,98470,43204.6024,1.1328712265873924,33701.0,1.002540951318791,-0.4377208950203357,1026,51234.23177321235,45832.1981981982,62824.95394285714,94237.43091428572,1542.4610285714286,62824.95394285714,33072.0,31412.47697142857,50259.96315428571,56.648812500000005,293.28445714285715,25639.92628571429,33072.0,9663.530925,12878.211594,17504.047612,24029.553995,32439.897926,43793.8622,60166.372759,82842.711984,111212.862191,151282.143999,20.0,33745.5,43.524745645801005,-326.7034035214456,-261.1640250251673
1045933.33,1071685.29,1024457.25,1032611.06,2021-07-13,0.01,0.01,0.01,0.01,71808.7403,288761.8721,76.8,23.2,3.31,72.29,27.71,2.609,49.81,50.19,0.992,0.867042629285,3464715,3742790,32855.0,78.70990842,88.205,14363025673660.0,229780,406438,141201,43272.3806,1.0736496299511726,32855.0,1.041295035976574,-0.4468768775130058,1025,51263.03723809888,45655.94594594595,62949.72742857143,94424.59114285714,1542.4610285714286,62949.72742857143,32789.0,31474.863714285715,50359.781942857146,56.648812500000005,293.28445714285715,25639.92628571429,32789.0,9676.503426,12895.499541,17527.545366,24061.811708,32483.445839,43852.651882,60247.141199,82953.921556,111362.156373,151485.227918,25.0,34145.0,35.58634992458522,-394.2014987617804,-287.7715197724899
1028476.29,1028476.29,915864.32,918970.64,2021-07-14,0.01,0.01,0.01,0.01,237914.67,280894.8839,76.84,23.16,3.318,72.96,27.04,2.698,49.49,50.51,0.98,0.895164005302,4789774,4959291,32489.0,75.85775576,92.291,14363025673660.0,236047,422466,98812,43326.9373,1.047202529192912,32489.0,1.2870156156358623,-0.4425545963983239,1024,51174.25984266423,45483.98198198198,63074.58062857143,94611.87094285716,1542.4610285714286,63074.58062857143,32874.0,31537.290314285718,50459.66450285714,56.648812500000005,293.28445714285715,25639.92628571429,32874.0,9689.490497,12912.806905,17551.069511,24094.105651,32527.042662,43911.507593,60328.000353,83065.256032,111511.618231,151688.539927,20.0,32843.0,39.21967079861817,-435.81167026048206,-317.37954987008834
