o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,longLiquidationUsd,shortLiquidationUsd,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x.1,longShortRadio_y.1,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices,RSI,MACD,MACD_Signal
496010,636280,485180,636280,2022-01-15,0.01,0.01,0.01,0.01,130,0,77.78,22.22,3.5,77.07,22.93,3.361,52.04,47.96,1.085,1.015418680617,407526,402890,43128.0,66.94177104,87.333,24371874614346.0,234207,471726,119554,47552.1755,1.3339011391310105,43128.0,1.0307906812833416,-0.1422472692738896,839,49734.45289963319,53903.7927927928,96853.78857142857,145280.68285714285,1542.4610285714286,96853.78857142857,43140.0,48426.89428571428,77483.03085714286,56.648812500000005,293.28445714285715,25639.92628571429,43140.0,12357.350366,16468.15993,22383.500487,30728.066187,41482.889394,56001.900681,76938.435259,105936.062626,142214.715716,193453.766749,21.0,42681.5,28.36995106974959,-1235.1083821085049,-1182.2479347196029
579990,686340,555500,662500,2022-01-16,0.01,0.01,0.005763,0.01,10,0,77.78,22.22,3.5,77.07,22.93,3.361,52.04,47.96,1.085,0.977297953603,346198,334799,43093.0,68.15520764,86.517,24371874614346.0,215976,435433,124308,47602.1349,1.3287082998863802,43093.0,1.0862441478615874,-0.1397454153528858,838,49621.679894614266,53914.61261261261,96911.41714285714,145367.1257142857,1542.4610285714286,96911.41714285714,43150.0,48455.70857142857,77529.13371428572,56.648812500000005,293.28445714285715,25639.92628571429,43150.0,12373.286362,16489.397212,22412.366171,30767.692994,41536.385583,56074.120537,77037.654796,106072.677403,142398.115317,193703.244051,23.0,43027.0,29.37914645014358,-1172.8554185097528,-1180.369431477633
662500,679470,506760,514600,2022-01-17,0.01,0.01,-0.15434,-0.017762,0,400,78.11,21.89,3.568,77.07,22.93,3.361,49.97,50.03,0.999,0.950147542043,476967,465695,42545.0,67.06747932,92.352,24371874614346.0,257980,483733,137749,47657.42,1.292041563250893,42545.0,0.998720355718238,-0.1574971425623736,837,49582.14748773436,53926.81081081081,96962.46857142856,145443.70285714287,1542.4610285714286,96962.46857142856,42357.0,48481.23428571429,77569.97485714286,56.648812500000005,293.28445714285715,25639.92628571429,42357.0,12389.239552,16510.657407,22441.263,30807.362556,41589.939492,56146.418314,77136.981387,106209.43958,142581.712797,193952.990527,21.0,43061.0,29.352987732489126,-1173.9751146245762,-1179.0905681070217
514600,667190,492050,618710,2022-01-18,-0.017762,0.01,-0.018733,0.01,0,0,80.34,19.66,4.086,80.0,20.0,4.0,49.11,50.89,0.965,0.977623047434,708448,669866,41930.0,67.62259744,98.298,24371874614346.0,264921,494479,154438,47712.471,1.2519737399405195,41930.0,0.8279478776471458,-0.1592798164132318,836,49623.70847528658,53932.76576576577,97001.50285714286,145502.2542857143,1542.4610285714286,97001.50285714286,42317.0,48500.75142857143,77601.20228571429,56.648812500000005,293.28445714285715,25639.92628571429,42317.0,12405.209951,16531.940537,22470.191,30847.074911,41643.551171,56218.794081,77236.415123,106346.349286,142765.508329,194203.006411,22.0,43011.0,31.2644889357218,-1164.664618821378,-1176.2053782498929
618710,656260,498160,632630,2022-01-19,0.01,0.01,-0.01385,0.004662,0,130,77.97,22.03,3.539,77.78,22.22,3.5,50.5,49.5,1.02,0.901458602313,554890,549457,41916.0,66.29543275,93.059,24371874614346.0,270161,501062,154193,47760.346,1.2483522911560856,41916.0,1.0514303354651298,-0.1710214439178479,835,49539.42406110424,53912.46846846847,97024.03428571428,145536.05142857143,1542.4610285714286,97024.03428571428,41752.0,48512.01714285714,77619.22742857142,56.648812500000005,293.28445714285715,25639.92628571429,41752.0,12421.197575,16553.24662,22499.150199,30886.830095,41697.22067,56291.247905,77335.956099,106483.406649,142949.502083,194453.291936,24.0,42303.5,37.89756035253545,-1189.1687646300197,-1178.7980555259182
632630,750000,598950,692530,2022-01-20,0.004662,0.01,-0.007684,-0.007684,0,3670,79.8,20.2,3.95,78.89,21.11,3.737,48.24,51.76,0.932,0.920215235167,372949,398811,42215.0,67.37549658,95.387,24371874614346.0,271096,516885,166562,47803.2814,1.263538597193964,42215.0,1.012606365429212,-0.1942362518662435,834,49432.68047760012,53844.82882882883,97046.09714285714,145569.1457142857,1542.4610285714286,97046.09714285714,40706.0,48523.04857142857,77636.87771428571,56.648812500000005,293.28445714285715,25639.92628571429,40706.0,12437.202437,16574.575677,22528.140624,30926.628147,41750.94804,56363.779853,77435.604407,106620.611796,143133.694232,194703.847336,24.0,42249.5,35.199905089571715,-1278.2569841139484,-1198.6898412435244
692530,748950,489690,490090,2022-01-21,-0.007684,0.01,-0.018731,-0.018268,140,22500,79.43,20.57,3.861,79.7,20.3,3.926,50.03,49.97,1.001,0.970750164293,567769,614224,38697.0,77.3821149,183.544,26338083826988.0,272214,539748,213699,47833.5181,1.0597482033751369,38697.0,0.7825056351393767,-0.299883365849471,833,49457.107561870806,53743.54054054054,97036.21142857143,145554.31714285715,1542.4610285714286,97036.21142857143,36643.0,48518.10571428572,77628.96914285715,56.648812500000005,293.28445714285715,25639.92628571429,36643.0,12453.224553,16595.927727,22557.162302,30966.469102,41804.733329,56436.389995,77535.36014,106757.964857,143318.084948,194954.672847,24.0,41813.0,27.12561711464619,-1657.602375628543,-1290.472348120528
490090,545580,425420,478980,2022-01-22,-0.018268,0.01,-0.062309,0.01,410,10290,78.14,21.86,3.575,77.59,22.41,3.462,49.95,50.05,0.998,0.978736472941,762072,784548,35519.0,83.73355092,232.637,26643185256536.0,250160,486794,228883,47842.8985,0.891563519085228,35519.0,0.7042338265383865,-0.3401586727632466,832,49523.83034143129,53626.89189189189,97013.13714285714,145519.70571428572,1542.4610285714286,97013.13714285714,35244.0,48506.56857142857,77610.50971428571,56.648812500000005,293.28445714285715,25639.92628571429,35244.0,12469.263938,16617.302792,22586.215261,31006.352999,41858.57659,56509.078396,77635.223391,106895.465959,143502.674404,195205.768701,19.0,40749.0,24.059357768407395,-2047.5213874917972,-1441.882155994782
478980,553010,443680,504200,2022-01-23,0.01,0.01,-0.016952,0.01,350,520,70.11,29.89,2.346,68.55,31.45,2.18,46.33,53.67,0.863,1.015855850805,630180,618523,35411.0,71.6075678,174.02,26643185256536.0,203845,406488,165450,47848.7387,0.8849570788892762,35411.0,0.712759846298876,-0.3103199088630557,831,49523.16968629076,53509.963963963964,96999.03428571428,145498.55142857143,1542.4610285714286,96999.03428571428,36311.0,48499.51714285714,77599.22742857142,56.648812500000005,293.28445714285715,25639.92628571429,36311.0,12485.320607,16638.700889,22615.299526,31046.279874,41912.477871,56581.845126,77735.194254,107033.115231,143687.462772,195457.135134,13.0,36161.0,28.2375478927203,-2244.5631046212147,-1602.4183457200684
504200,598740,452200,501680,2022-01-24,0.01,0.01,0.01,0.01,210,3750,72.32,27.68,2.613,71.34,28.66,2.489,49.71,50.29,0.988,0.989476559871,628848,659550,35098.0,78.67491073,219.62,26643185256536.0,270562,495375,188870,47864.2425,0.8680364971201888,35098.0,0.7809053039466585,-0.3056801375101177,830,49500.27303056816,53373.35135135135,96941.66285714286,145412.4942857143,1542.4610285714286,96941.66285714286,36463.0,48470.83142857143,77553.33028571428,56.648812500000005,293.28445714285715,25639.92628571429,36463.0,12501.394575,16660.122041,22644.415126,31086.249765,41966.437224,56654.690253,77835.272822,107170.912802,143872.450225,195708.772381,11.0,35125.0,29.332619830288195,-2361.2360954819233,-1754.1818956724394
