o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,longLiquidationUsd,shortLiquidationUsd,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x.1,longShortRadio_y.1,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices,RSI,MACD,MACD_Signal
19815910,19815910,16945650,16945650,2021-09-21,0.01,0.01,0.01,0.01,39060,327780,83.97,16.03,5.238,82.88,17.12,4.841,48.99,51.01,0.96,0.930064532956,5017379,6126277,42474.0,86.26719434,115.326,18632996500114.0,244445,450648,101636,44826.0319,1.5851323062164246,42474.0,1.00068461616651,-0.2177686553632991,955,50339.949556277,40380.10810810811,75876.27091428572,113814.40637142856,1542.4610285714286,75876.27091428572,40489.0,37938.13545714286,60701.01673142858,56.648812500000005,293.28445714285715,25639.92628571429,40489.0,10621.546184,14154.921247,19239.349628,26411.776349,35655.898107,48135.462444,66131.097621,91055.505295,122238.192349,166279.829983,50.0,47077.5,31.75731985110285,-649.4785315789195,-169.73230133083564
17161260,17473080,15627180,16274290,2021-09-22,0.01,0.01,-0.046306,-0.01619,44190,8300,81.9,18.1,4.525,81.2,18.8,4.319,48.51,51.49,0.942,0.983282063002,4409667,4985407,42525.0,80.41087044,101.94,18997641161759.0,275101,482634,98217,44796.1549,1.5880029747517317,42525.0,1.023945156741488,-0.1442522992538819,954,50367.96309646268,40417.963963963964,76064.44142857143,114096.66214285717,1542.4610285714286,76064.44142857143,43602.0,38032.22071428572,60851.55314285715,56.648812500000005,293.28445714285715,25639.92628571429,43602.0,10635.586394,14173.632088,19264.781378,26446.689051,35703.030255,48199.090844,66218.513753,91175.868035,122399.774272,166499.628838,27.0,41245.5,43.554832026047066,-758.6513965553459,-287.5161203757377
16884730,17294960,16610310,16803970,2021-09-23,-0.008388,0.01,-0.008388,0.01,16720,26140,82.09,17.91,4.583,79.54,20.46,3.888,48.6,51.4,0.946,0.955059670886,3810952,3956878,44068.0,82.5725946,93.862,18997641161759.0,268524,490755,117001,44767.0107,1.7042999295452257,44068.0,1.3537773111057505,-0.1102459992018562,953,50292.88361527987,40491.2072072072,76259.43754285715,114389.15631428572,1542.4610285714286,76259.43754285715,45043.0,38129.718771428576,61007.55003428573,56.648812500000005,293.28445714285715,25639.92628571429,45043.0,10649.642131,14192.363623,19290.241254,26481.640365,35750.214529,48262.789614,66306.026562,91296.363888,122561.534895,166719.670778,21.0,41150.0,46.42756812435621,-720.5885255647372,-374.13060141353765
16797370,17114040,16099560,16945370,2021-09-24,0.01,0.01,-0.002429,0.006062,16780,109020,81.02,18.98,4.269,80.24,19.76,4.061,49.42,50.58,0.977,0.941279594516,4166908,4602421,43142.0,88.93154081,131.823,18997641161759.0,277417,526646,161656,44730.548,1.632705751752638,43142.0,1.2510319020625713,-0.1609584381925533,952,50359.00092839331,40556.3963963964,76441.24274285714,114661.86411428572,1542.4610285714286,76441.24274285714,42872.0,38220.62137142857,61152.99419428571,56.648812500000005,293.28445714285715,25639.92628571429,42872.0,10663.71341,14211.115868,19315.72928,26516.630324,35797.450974,48326.558815,66393.636134,91416.992973,122723.474377,166939.956018,27.0,43480.5,45.191869474068,-855.7405380300479,-470.45258873683974
17803650,20032360,16888100,16906830,2021-09-25,0.009089,0.01,-0.004995,0.01,5420,51740,81.08,18.92,4.285,80.23,19.77,4.058,47.08,52.92,0.89,0.934731136146,2536750,2623480,42569.0,84.2463707,100.438,18997641161759.0,212431,415020,97401,44677.5104,1.589511940835542,42569.0,1.15596042010122,-0.1636018785059132,951,50381.58998386842,40619.13513513513,76621.13531428571,114931.70297142856,1542.4610285714286,76621.13531428571,42778.0,38310.567657142856,61296.90825142857,56.648812500000005,293.28445714285715,25639.92628571429,42778.0,10677.800244,14229.888844,19341.245483,26551.658964,35844.739637,48390.39851,66481.342555,91537.75541,122885.592878,167160.484775,33.0,44780.0,44.29123000551573,-959.3754134597839,-568.2371536814286
17165700,17192820,16715000,16863540,2021-09-26,0.01,0.01,0.007958,0.01,18490,63220,81.46,18.54,4.394,80.95,19.05,4.249,49.6,50.4,0.984,0.943279495117,2964863,3198456,42793.0,82.9649806,85.959,18997641161759.0,195421,379325,85595,44620.0451,1.606333487250145,42793.0,1.110901082709199,-0.151789781741872,950,50424.31269751924,40707.91891891892,76803.86828571428,115205.80242857142,1542.4610285714286,76803.86828571428,43323.0,38401.93414285714,61443.09462857143,56.648812500000005,293.28445714285715,25639.92628571429,43323.0,10691.902647,14248.682568,19366.789887,26586.726318,35892.080565,48454.308763,66569.145911,91658.651316,123047.890555,167381.257267,28.0,42800.0,43.02101452682056,-986.1619920618905,-651.822121357521
17154430,23124670,17154430,23124670,2021-09-27,0.01,0.01,0.01,0.01,11920,41540,81.75,18.25,4.479,80.66,19.34,4.171,49.1,50.9,0.965,0.952074720497,4045331,4476301,43533.0,80.88317044,88.775,18997641161759.0,255718,469864,103126,44562.8486,1.6624132981788902,43533.0,1.251300388388687,-0.1826345640620079,949,50354.55887645792,40784.13513513513,76977.6128,115466.4192,1542.4610285714286,76977.6128,41949.0,38488.8064,61582.090240000005,56.648812500000005,293.28445714285715,25639.92628571429,41949.0,10706.020633,14267.497059,19392.362517,26621.832421,35939.473804,48518.289636,66657.046289,91779.680811,123210.36757,167602.273708,27.0,42483.0,42.77167562514606,-1105.5171520258082,-742.5611274911785
23322840,23685380,18081560,18517950,2021-09-28,0.01,0.01,0.01,0.01,30,27420,80.84,19.16,4.219,80.01,19.99,4.003,46.73,53.27,0.877,0.908028130877,3762759,3568178,41958.0,76.2051618,84.784,18997641161759.0,262140,486965,99868,44495.2599,1.5447036986990388,41958.0,1.1851467657087502,-0.2049205035966039,948,50328.20916803372,40816.12612612613,77146.63102857143,115719.94654285714,1542.4610285714286,77146.63102857143,41003.0,38573.315514285714,61717.30482285714,56.648812500000005,293.28445714285715,25639.92628571429,41003.0,10720.154216,14286.332335,19417.963399,26656.977307,35986.919401,48582.341191,66745.043775,91900.844013,123373.024081,167823.534318,26.0,42995.5,34.78368355995056,-1261.8949308918236,-846.4278881713075
18424290,18754510,17898610,17898610,2021-09-29,0.01,0.01,0.01,0.01,2820,23060,85.77,14.23,6.027,84.65,15.35,5.515,48.87,51.13,0.956,0.962937518377,2694224,2830107,41870.0,77.79563276,84.048,18997641161759.0,241861,461283,110555,44419.883,1.53890789579481,41870.0,0.9888299273775912,-0.19070882962097,947,50408.219418527646,40860.84684684685,77319.4632,115979.1948,1542.4610285714286,77319.4632,41656.0,38659.7316,61855.57056,56.648812500000005,293.28445714285715,25639.92628571429,41656.0,10734.30341,14305.188415,19443.592557,26692.161012,36034.417402,48646.463492,66833.138455,92022.141041,123535.860247,168045.039312,25.0,42257.5,33.55498463553474,-1317.9413966029024,-940.7305898576265
17873310,22027440,17860170,18840340,2021-09-30,0.01,0.01,0.01,0.01,5700,1930,84.76,15.24,5.562,83.75,16.25,5.154,49.46,50.54,0.979,0.984651367471,3136568,2886740,43259.0,76.16240717,83.388,18997641161759.0,292903,546517,109580,44345.5365,1.6433951893890455,43259.0,1.317767815067083,-0.1332713342283007,946,50278.35156363709,40921.495495495496,77505.3298857143,116257.99482857143,1542.4610285714286,77505.3298857143,44005.0,38752.66494285715,62004.26390857144,56.648812500000005,293.28445714285715,25639.92628571429,44005.0,10748.468228,14324.065317,19469.250016,26727.383568,36081.967853,48710.656602,66921.330415,92143.572014,123698.876229,168266.788909,24.0,40802.0,41.1641081871345,-1159.4485546773576,-984.4741828215728
18775760,21462240,17094080,18159880,2021-10-01,0.01,0.01,0.01,0.01,67790,19190,81.91,18.09,4.528,81.54,18.46,4.417,49.19,50.81,0.968,0.979531551622,6309204,5671891,45991.0,86.99260318,101.095,18997641161759.0,276902,546456,149724,44297.5471,1.8572055525926665,45991.0,1.1369324737658468,-0.0417957412738179,945,50271.84488670692,41034.69369369369,77716.17274285715,116574.25911428573,1542.4610285714286,77716.17274285715,48214.0,38858.08637142857,62172.93819428572,56.648812500000005,293.28445714285715,25639.92628571429,48214.0,10762.648685,14342.963059,19494.935803,26762.645012,36129.570802,48774.920583,67009.619743,92265.137051,123862.072187,168488.783324,20.0,41739.5,51.45982559950171,-686.2994784715702,-924.8392419515724
17947090,19829850,17918670,19612810,2021-10-02,0.01,0.01,0.01,0.01,59090,28060,81.04,18.96,4.274,79.58,20.42,3.897,48.46,51.54,0.94,0.941860990941,4137109,4801865,47827.0,87.41089725,86.517,18997641161759.0,259773,481514,89506,44265.2426,2.007393294718543,47827.0,1.666348682390647,-0.0466313720708324,944,50171.87236411616,41113.3963963964,77924.90462857143,116887.35694285716,1542.4610285714286,77924.90462857143,47886.0,38962.452314285714,62339.92370285714,56.648812500000005,293.28445714285715,25639.92628571429,47886.0,10776.844794,14361.881662,19520.649941,26797.945377,36177.226295,48839.255499,67098.006524,92386.836271,124025.44828,168711.022777,27.0,43775.0,49.030150953917236,-333.94280077789153,-806.6599537168363
19268340,20750570,19268340,20553590,2021-10-03,0.01,0.01,0.01,0.01,8450,15390,81.74,18.26,4.476,81.52,18.48,4.411,49.81,50.19,0.992,0.922821609789,3956649,4367376,48014.0,90.70920157,80.777,18997641161759.0,217962,421363,97975,44230.6623,2.022164954912196,48014.0,1.31678204349217,-0.0408285823900165,943,50200.33071215135,41181.45945945946,78134.57914285714,117201.86871428572,1542.4610285714286,78134.57914285714,48192.0,39067.28957142857,62507.66331428572,56.648812500000005,293.28445714285715,25639.92628571429,48192.0,10791.05657,14380.821142,19546.392456,26833.284698,36224.934379,48903.661412,67186.490845,92508.669794,124189.004668,168933.507484,54.0,47779.0,52.14515995701414,-29.66400428538327,-651.2607638305458
