Trial 244 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 541, 'max_depth': 9, 'min_samples_split': 38, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 245 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 814, 'max_depth': 11, 'min_samples_split': 34, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 246 finished with value: 0.717391304347826 and parameters: {'n_estimators': 531, 'max_depth': 8, 'min_samples_split': 42, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 247 finished with value: 0.717391304347826 and parameters: {'n_estimators': 541, 'max_depth': 10, 'min_samples_split': 27, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 248 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 556, 'max_depth': 6, 'min_samples_split': 18, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 249 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 478, 'max_depth': 13, 'min_samples_split': 24, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 250 finished with value: 0.717391304347826 and parameters: {'n_estimators': 827, 'max_depth': 11, 'min_samples_split': 188, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 251 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 499, 'max_depth': 8, 'min_samples_split': 31, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 252 finished with value: 0.717391304347826 and parameters: {'n_estimators': 806, 'max_depth': 15, 'min_samples_split': 36, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 253 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 564, 'max_depth': 12, 'min_samples_split': 28, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 254 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 588, 'max_depth': 10, 'min_samples_split': 40, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 255 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 584, 'max_depth': 14, 'min_samples_split': 23, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 256 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 871, 'max_depth': 5, 'min_samples_split': 48, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 257 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 558, 'max_depth': 8, 'min_samples_split': 15, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 258 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 524, 'max_depth': 12, 'min_samples_split': 32, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 259 finished with value: 0.717391304347826 and parameters: {'n_estimators': 850, 'max_depth': 10, 'min_samples_split': 20, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 260 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 571, 'max_depth': 7, 'min_samples_split': 8, 'min_samples_leaf': 44, 'criterion': 'gini'}.
Trial 261 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 802, 'max_depth': 13, 'min_samples_split': 34, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 262 finished with value: 0.717391304347826 and parameters: {'n_estimators': 787, 'max_depth': 9, 'min_samples_split': 36, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 263 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 827, 'max_depth': 17, 'min_samples_split': 42, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 264 finished with value: 0.717391304347826 and parameters: {'n_estimators': 792, 'max_depth': 14, 'min_samples_split': 34, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 265 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 811, 'max_depth': 11, 'min_samples_split': 29, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 266 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 940, 'max_depth': 12, 'min_samples_split': 40, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 267 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 771, 'max_depth': 60, 'min_samples_split': 32, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 268 finished with value: 0.717391304347826 and parameters: {'n_estimators': 841, 'max_depth': 9, 'min_samples_split': 26, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 269 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 798, 'max_depth': 16, 'min_samples_split': 36, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 270 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 899, 'max_depth': 7, 'min_samples_split': 29, 'min_samples_leaf': 42, 'criterion': 'entropy'}.
Trial 271 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 826, 'max_depth': 10, 'min_samples_split': 38, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 272 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 779, 'max_depth': 13, 'min_samples_split': 32, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 273 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 802, 'max_depth': 12, 'min_samples_split': 46, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 274 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 649, 'max_depth': 15, 'min_samples_split': 25, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 275 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 862, 'max_depth': 9, 'min_samples_split': 18, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 276 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 238, 'max_depth': 6, 'min_samples_split': 166, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 277 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 852, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 278 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 819, 'max_depth': 14, 'min_samples_split': 53, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 279 finished with value: 0.717391304347826 and parameters: {'n_estimators': 606, 'max_depth': 11, 'min_samples_split': 34, 'min_samples_leaf': 52, 'criterion': 'gini'}.
Trial 280 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 804, 'max_depth': 8, 'min_samples_split': 105, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 281 finished with value: 0.6521739130434783 and parameters: {'n_estimators': 760, 'max_depth': 5, 'min_samples_split': 43, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 282 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 782, 'max_depth': 7, 'min_samples_split': 38, 'min_samples_leaf': 86, 'criterion': 'entropy'}.
Trial 283 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 797, 'max_depth': 8, 'min_samples_split': 28, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 284 finished with value: 0.717391304347826 and parameters: {'n_estimators': 509, 'max_depth': 8, 'min_samples_split': 125, 'min_samples_leaf': 61, 'criterion': 'entropy'}.
Trial 285 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 399, 'max_depth': 7, 'min_samples_split': 28, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 286 finished with value: 0.717391304347826 and parameters: {'n_estimators': 801, 'max_depth': 9, 'min_samples_split': 111, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 287 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 837, 'max_depth': 5, 'min_samples_split': 23, 'min_samples_leaf': 95, 'criterion': 'entropy'}.
Trial 288 finished with value: 0.717391304347826 and parameters: {'n_estimators': 802, 'max_depth': 8, 'min_samples_split': 68, 'min_samples_leaf': 60, 'criterion': 'entropy'}.
Trial 289 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 780, 'max_depth': 10, 'min_samples_split': 149, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 290 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 816, 'max_depth': 43, 'min_samples_split': 78, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 291 finished with value: 0.717391304347826 and parameters: {'n_estimators': 831, 'max_depth': 11, 'min_samples_split': 30, 'min_samples_leaf': 62, 'criterion': 'entropy'}.
Trial 292 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 794, 'max_depth': 7, 'min_samples_split': 133, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 293 finished with value: 0.717391304347826 and parameters: {'n_estimators': 885, 'max_depth': 9, 'min_samples_split': 26, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 294 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 769, 'max_depth': 11, 'min_samples_split': 89, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 295 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 851, 'max_depth': 8, 'min_samples_split': 142, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 296 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 819, 'max_depth': 12, 'min_samples_split': 59, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 297 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 797, 'max_depth': 5, 'min_samples_split': 32, 'min_samples_leaf': 43, 'criterion': 'entropy'}.
Trial 298 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 547, 'max_depth': 10, 'min_samples_split': 23, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 299 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 552, 'max_depth': 9, 'min_samples_split': 106, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 300 finished with value: 0.6521739130434783 and parameters: {'n_estimators': 526, 'max_depth': 7, 'min_samples_split': 20, 'min_samples_leaf': 52, 'criterion': 'gini'}.
Trial 301 finished with value: 0.717391304347826 and parameters: {'n_estimators': 543, 'max_depth': 10, 'min_samples_split': 105, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 302 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 566, 'max_depth': 11, 'min_samples_split': 94, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 303 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 867, 'max_depth': 7, 'min_samples_split': 24, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 304 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 830, 'max_depth': 9, 'min_samples_split': 113, 'min_samples_leaf': 40, 'criterion': 'entropy'}.
Trial 305 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 809, 'max_depth': 13, 'min_samples_split': 98, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 306 finished with value: 0.717391304347826 and parameters: {'n_estimators': 782, 'max_depth': 11, 'min_samples_split': 15, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 307 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 842, 'max_depth': 5, 'min_samples_split': 28, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 308 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 495, 'max_depth': 9, 'min_samples_split': 21, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 309 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 756, 'max_depth': 12, 'min_samples_split': 100, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 310 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 773, 'max_depth': 7, 'min_samples_split': 34, 'min_samples_leaf': 60, 'criterion': 'entropy'}.
Trial 311 finished with value: 0.6521739130434783 and parameters: {'n_estimators': 521, 'max_depth': 98, 'min_samples_split': 26, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 312 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 811, 'max_depth': 14, 'min_samples_split': 30, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 313 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 843, 'max_depth': 10, 'min_samples_split': 35, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 314 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 853, 'max_depth': 9, 'min_samples_split': 36, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 315 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 907, 'max_depth': 7, 'min_samples_split': 40, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 316 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 882, 'max_depth': 10, 'min_samples_split': 33, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 317 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 818, 'max_depth': 53, 'min_samples_split': 29, 'min_samples_leaf': 44, 'criterion': 'entropy'}.
Trial 318 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 839, 'max_depth': 76, 'min_samples_split': 37, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 319 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 855, 'max_depth': 12, 'min_samples_split': 44, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 320 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 828, 'max_depth': 8, 'min_samples_split': 25, 'min_samples_leaf': 47, 'criterion': 'gini'}.
Trial 321 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 923, 'max_depth': 11, 'min_samples_split': 32, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 322 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 871, 'max_depth': 15, 'min_samples_split': 28, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 323 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 543, 'max_depth': 6, 'min_samples_split': 36, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 324 finished with value: 0.6521739130434783 and parameters: {'n_estimators': 574, 'max_depth': 67, 'min_samples_split': 22, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 325 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 799, 'max_depth': 13, 'min_samples_split': 41, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 326 finished with value: 0.717391304347826 and parameters: {'n_estimators': 795, 'max_depth': 13, 'min_samples_split': 41, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 327 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 802, 'max_depth': 9, 'min_samples_split': 33, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 328 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 829, 'max_depth': 10, 'min_samples_split': 39, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 329 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 797, 'max_depth': 12, 'min_samples_split': 31, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 330 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 817, 'max_depth': 8, 'min_samples_split': 50, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 331 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 846, 'max_depth': 14, 'min_samples_split': 35, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 332 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 328, 'max_depth': 6, 'min_samples_split': 28, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 333 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 783, 'max_depth': 10, 'min_samples_split': 45, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 334 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 830, 'max_depth': 17, 'min_samples_split': 38, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 335 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 812, 'max_depth': 12, 'min_samples_split': 25, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 336 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 781, 'max_depth': 8, 'min_samples_split': 31, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 337 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 841, 'max_depth': 10, 'min_samples_split': 102, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 338 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 859, 'max_depth': 5, 'min_samples_split': 108, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 339 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 842, 'max_depth': 10, 'min_samples_split': 106, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 340 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 490, 'max_depth': 8, 'min_samples_split': 114, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 341 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 453, 'max_depth': 13, 'min_samples_split': 42, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 342 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 839, 'max_depth': 11, 'min_samples_split': 35, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 343 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 864, 'max_depth': 7, 'min_samples_split': 39, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 344 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 432, 'max_depth': 10, 'min_samples_split': 93, 'min_samples_leaf': 44, 'criterion': 'gini'}.
Trial 345 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 820, 'max_depth': 16, 'min_samples_split': 97, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 346 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 804, 'max_depth': 9, 'min_samples_split': 102, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 347 finished with value: 0.717391304347826 and parameters: {'n_estimators': 830, 'max_depth': 13, 'min_samples_split': 32, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 348 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 793, 'max_depth': 11, 'min_samples_split': 104, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 349 finished with value: 0.6521739130434783 and parameters: {'n_estimators': 847, 'max_depth': 7, 'min_samples_split': 102, 'min_samples_leaf': 20, 'criterion': 'entropy'}.
Trial 350 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 759, 'max_depth': 84, 'min_samples_split': 28, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 351 finished with value: 0.6304347826086957 and parameters: {'n_estimators': 535, 'max_depth': 5, 'min_samples_split': 22, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 352 finished with value: 0.717391304347826 and parameters: {'n_estimators': 813, 'max_depth': 14, 'min_samples_split': 36, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 353 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 866, 'max_depth': 9, 'min_samples_split': 111, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 354 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 769, 'max_depth': 12, 'min_samples_split': 26, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 355 finished with value: 0.717391304347826 and parameters: {'n_estimators': 552, 'max_depth': 10, 'min_samples_split': 32, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 356 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 825, 'max_depth': 8, 'min_samples_split': 19, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 357 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 791, 'max_depth': 6, 'min_samples_split': 18, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 358 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 823, 'max_depth': 8, 'min_samples_split': 20, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 359 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 831, 'max_depth': 7, 'min_samples_split': 21, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 360 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 817, 'max_depth': 7, 'min_samples_split': 19, 'min_samples_leaf': 62, 'criterion': 'entropy'}.
Trial 361 finished with value: 0.717391304347826 and parameters: {'n_estimators': 848, 'max_depth': 8, 'min_samples_split': 15, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 362 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 831, 'max_depth': 5, 'min_samples_split': 45, 'min_samples_leaf': 57, 'criterion': 'gini'}.
Trial 363 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 875, 'max_depth': 9, 'min_samples_split': 24, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 364 finished with value: 0.717391304347826 and parameters: {'n_estimators': 803, 'max_depth': 9, 'min_samples_split': 35, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 365 finished with value: 0.717391304347826 and parameters: {'n_estimators': 510, 'max_depth': 10, 'min_samples_split': 40, 'min_samples_leaf': 60, 'criterion': 'entropy'}.
Trial 366 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 850, 'max_depth': 7, 'min_samples_split': 28, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 367 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 818, 'max_depth': 11, 'min_samples_split': 17, 'min_samples_leaf': 67, 'criterion': 'entropy'}.
Trial 368 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 808, 'max_depth': 8, 'min_samples_split': 24, 'min_samples_leaf': 63, 'criterion': 'entropy'}.
Trial 369 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 841, 'max_depth': 12, 'min_samples_split': 30, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 370 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 596, 'max_depth': 34, 'min_samples_split': 38, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 371 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 781, 'max_depth': 5, 'min_samples_split': 21, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 372 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 577, 'max_depth': 15, 'min_samples_split': 12, 'min_samples_leaf': 60, 'criterion': 'entropy'}.
Trial 373 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 824, 'max_depth': 9, 'min_samples_split': 34, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 374 finished with value: 0.717391304347826 and parameters: {'n_estimators': 863, 'max_depth': 11, 'min_samples_split': 26, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 375 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 889, 'max_depth': 13, 'min_samples_split': 31, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 376 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 799, 'max_depth': 7, 'min_samples_split': 42, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 377 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 831, 'max_depth': 39, 'min_samples_split': 48, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 378 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 189, 'max_depth': 10, 'min_samples_split': 35, 'min_samples_leaf': 42, 'criterion': 'entropy'}.
Trial 379 finished with value: 0.6630434782608695 and parameters: {'n_estimators': 746, 'max_depth': 26, 'min_samples_split': 29, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 380 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 776, 'max_depth': 8, 'min_samples_split': 22, 'min_samples_leaf': 57, 'criterion': 'entropy'}.
Trial 381 finished with value: 0.717391304347826 and parameters: {'n_estimators': 365, 'max_depth': 11, 'min_samples_split': 41, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 382 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 805, 'max_depth': 14, 'min_samples_split': 19, 'min_samples_leaf': 27, 'criterion': 'gini'}.
Trial 383 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 854, 'max_depth': 18, 'min_samples_split': 26, 'min_samples_leaf': 55, 'criterion': 'entropy'}.
Trial 384 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 555, 'max_depth': 5, 'min_samples_split': 33, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 385 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 790, 'max_depth': 12, 'min_samples_split': 37, 'min_samples_leaf': 45, 'criterion': 'entropy'}.
Trial 386 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 836, 'max_depth': 9, 'min_samples_split': 30, 'min_samples_leaf': 61, 'criterion': 'entropy'}.
Trial 387 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 812, 'max_depth': 7, 'min_samples_split': 24, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 388 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 525, 'max_depth': 10, 'min_samples_split': 17, 'min_samples_leaf': 58, 'criterion': 'entropy'}.
Trial 389 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 770, 'max_depth': 13, 'min_samples_split': 37, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 390 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 818, 'max_depth': 8, 'min_samples_split': 28, 'min_samples_leaf': 47, 'criterion': 'entropy'}.
Trial 391 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 842, 'max_depth': 15, 'min_samples_split': 109, 'min_samples_leaf': 53, 'criterion': 'entropy'}.
Trial 392 finished with value: 0.717391304347826 and parameters: {'n_estimators': 786, 'max_depth': 11, 'min_samples_split': 33, 'min_samples_leaf': 49, 'criterion': 'entropy'}.
Trial 393 finished with value: 0.6739130434782609 and parameters: {'n_estimators': 873, 'max_depth': 9, 'min_samples_split': 45, 'min_samples_leaf': 52, 'criterion': 'entropy'}.
Trial 394 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 819, 'max_depth': 6, 'min_samples_split': 96, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
Trial 395 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 756, 'max_depth': 12, 'min_samples_split': 23, 'min_samples_leaf': 50, 'criterion': 'entropy'}.
Trial 396 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 617, 'max_depth': 9, 'min_samples_split': 102, 'min_samples_leaf': 59, 'criterion': 'entropy'}.
Trial 397 finished with value: 0.7065217391304348 and parameters: {'n_estimators': 802, 'max_depth': 11, 'min_samples_split': 40, 'min_samples_leaf': 46, 'criterion': 'entropy'}.
Trial 398 finished with value: 0.6847826086956522 and parameters: {'n_estimators': 849, 'max_depth': 16, 'min_samples_split': 30, 'min_samples_leaf': 48, 'criterion': 'entropy'}.
Trial 399 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 826, 'max_depth': 7, 'min_samples_split': 117, 'min_samples_leaf': 54, 'criterion': 'entropy'}.
Trial 400 finished with value: 0.7282608695652174 and parameters: {'n_estimators': 796, 'max_depth': 13, 'min_samples_split': 17, 'min_samples_leaf': 51, 'criterion': 'entropy'}.
Trial 401 finished with value: 0.6956521739130435 and parameters: {'n_estimators': 569, 'max_depth': 10, 'min_samples_split': 26, 'min_samples_leaf': 43, 'criterion': 'gini'}.
Trial 402 finished with value: 0.6413043478260869 and parameters: {'n_estimators': 863, 'max_depth': 5, 'min_samples_split': 35, 'min_samples_leaf': 56, 'criterion': 'entropy'}.
