Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply
1990-01-01,12.325063705444336,12.205788612365723,12.325063705444336,3033960.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-02,12.503975868225098,12.18591022491455,12.503975868225098,7453795.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-03,12.72264575958252,12.563612937927246,12.702767372131348,7958722.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-04,12.72264575958252,12.384700775146484,12.503975868225098,4758758.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-05,12.663008689880371,12.2455472946167,12.2455472946167,6739478.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-08,12.464218139648438,12.225667953491211,12.404580116271973,4405373.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-09,12.48409652709961,12.305184364318848,12.305184364318848,3694200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-10,12.384700775146484,12.086514472961426,12.146150588989258,6274795.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-11,12.344943046569824,12.205788612365723,12.2455472946167,3660874.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-12,12.106392860412598,11.907602310180664,11.947360038757324,7641806.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-15,11.947360038757324,11.64917278289795,11.64917278289795,8830238.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-16,11.64917278289795,11.271469116210938,11.629294395446777,11656066.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-17,11.728690147399902,11.450382232666016,11.450382232666016,8384419.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-18,11.609415054321289,11.39074420928955,11.609415054321289,6850147.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-19,11.768447875976562,11.688931465148926,11.688931465148926,5465530.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-22,11.708809852600098,11.211832046508789,11.271469116210938,5038574.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-23,11.549777030944824,11.271469116210938,11.430502891540527,8052413.0,5872.701,5.4,127.5,8.23,3170.4
