Date,High,Low,Close,Volume,GDP,Unemployment,CPI,Interest_Rate,M2_Money_Supply
1990-01-01,6.75,6.4375,6.75,38800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-02,6.6875,6.5,6.625,59200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-03,6.75,6.625,6.75,12400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-04,6.75,6.6875,6.75,71800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-05,6.6875,6.5625,6.625,10200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-08,6.5625,6.375,6.4375,20600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-09,6.5,6.375,6.375,19800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-10,6.375,6.25,6.3125,31200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-11,6.25,6.1875,6.25,33400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-12,6.1875,6.125,6.125,10600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-15,6.25,6.125,6.125,17400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-16,6.125,6.0625,6.0625,12200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-17,6.1875,6.0,6.0625,44200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-18,6.125,6.0625,6.0625,5800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-19,6.125,5.875,6.0,16400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-22,6.0625,5.9375,5.9375,53800.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-23,6.125,6.0,6.125,18200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-24,6.0,5.9375,5.9375,3400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-25,6.0625,5.9375,6.0,36000.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-26,6.0,5.9375,5.9375,21200.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-29,6.125,6.0,6.0625,2600.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-30,6.0625,5.9375,5.9375,129400.0,5872.701,5.4,127.5,8.23,3170.4
1990-01-31,6.125,6.0,6.125,70400.0,5872.701,5.4,127.5,8.23,3170.4
1990-02-01,6.125,6.125,6.125,21200.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-02,6.125,6.125,6.125,3600.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-05,6.25,6.1875,6.25,12200.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-06,6.3125,6.1875,6.3125,9000.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-07,6.3125,6.1875,6.1875,7000.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-08,6.3125,6.1875,6.25,8600.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-09,6.4375,6.3125,6.4375,10200.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-12,6.625,6.5,6.5625,10800.0,5872.701,5.3,128.0,8.24,3170.5
1990-02-13,6.625,6.5,6.625,6400.0,5872.701,5.3,128.0,8.24,3170.5
